Date,Multiple Reports,Lease Type,District,RRC Identifier,Field Name,Lease Name,Gas Well ID,Lease Total,Commingle Permit No.,On Hand Beginning of Month,Production,rrc_oil_volume,Code,On Hand End of Month,Formation Production,rrc_gas_volume,Code.1,Normalized_Field_Name,Normalized_Reservoir_Name,Net Oil Volume to Trust (RRC),Net Oil Sales Volume to Trust (RRC),Net Gas Volume to Trust (RRC),Net Gas Sales Volume to Trust (RRC)
Sept 2021,,,8.0,1224.0,DUNE,"WADDELL, W. N.",,,5399.0,9,125,128,1.0,6,,0,,DUNE,DUNE,64.0,48.0,0.0,0.0
Sept 2021,,,8.0,1224.0,DUNE,"WADDELL, W. N.",,,5424.0,923,"9,254",7114,0.0,910,,0,,DUNE,DUNE,3557.0,2667.75,0.0,0.0
Sept 2021,,,8.0,1224.0,DUNE,"WADDELL, W. N.",,,7764.0,129,899,870,1.0,158,,0,,DUNE,DUNE,435.0,326.25,0.0,0.0
Sept 2021,,,8.0,1224.0,DUNE,"WADDELL, W. N.",,,9999.0,509,"2,020",2353,1.0,176,,0,,DUNE,DUNE,1176.5,882.375,0.0,0.0
Sept 2021,,Oil,8.0,11915.0,DUNE (WOLFCAMP),"WADDELL, W. N.",,,5399.0,0,20,19,1.0,1,0,0,,DUNE,WOLFCAMP,9.5,7.125,0.0,0.0
Sept 2021,,Oil,8.0,20732.0,"EDWARDS -04-, S. (7900)","WADDELL, W. N.",,,,0,0,0,,0,7,7,2.0,EDWARDS -04-,7900,0.0,0.0,3.5,2.625
Sept 2021,,Oil,8.0,25313.0,G. P. M. (PENN.),"HOGG, FAY HUNTER",,,,145,76,178,1.0,43,27,27,2.0,G. P. M.,PENN.,89.0,66.75,13.5,10.125
Sept 2021,Y,Oil,8.0,3218.0,KERMIT,"WALTON, J. B.",,,5009.0,332,0,0,,147,0,0,,KERMIT,KERMIT,0.0,0.0,0.0,0.0
Sept 2021,Y,Oil,8.0,3264.0,KERMIT (ELLENBURGER),STATE WALTON -E-,,,,285,0,0,,54,0,0,,KERMIT,ELLENBURGER,0.0,0.0,0.0,0.0
Sept 2021,Y,Oil,8.0,36172.0,KERMIT (MCKEE),STATE WALTON -E- A/C 4,,,,112,0,0,,32,0,0,,KERMIT,MCKEE,0.0,0.0,0.0,0.0
Sept 2021,Y,Gas,8.0,159640.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   27  ,,,123,0,0,,113,0,0,,KERMIT,MCKEE,0.0,0.0,0.0,0.0
Sept 2021,Y,Gas,8.0,176381.0,KERMIT (MCKEE),STATE-WALTON -E- A/C 4,    1M ,,5439.0,,0,0,,0,0,0,,KERMIT,MCKEE,0.0,0.0,0.0,0.0
Sept 2021,Y,Gas,8.0,177879.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   36M ,,5439.0,,0,0,,0,0,0,,KERMIT,MCKEE,0.0,0.0,0.0,0.0
Sept 2021,Y,Gas,8.0,178576.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   35M ,,5439.0,,0,0,,0,0,0,,KERMIT,MCKEE,0.0,0.0,0.0,0.0
Sept 2021,Y,Gas,8.0,178577.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   37M ,,5439.0,,0,0,,0,0,0,,KERMIT,MCKEE,0.0,0.0,0.0,0.0
Sept 2021,Y,Gas,8.0,202802.0,KERMIT (MCKEE),STATE WALTON -E-,   34M ,,5439.0,,0,0,,0,0,0,,KERMIT,MCKEE,0.0,0.0,0.0,0.0
