Date,Multiple Reports,Lease Type,District,RRC Identifier,Field Name,Lease Name,Gas Well ID,Lease Total,Commingle Permit No.,On Hand Beginning of Month,Production,rrc_oil_volume,Code,On Hand End of Month,Formation Production,rrc_gas_volume,Code.1,Normalized_Field_Name,Normalized_Reservoir_Name,Net Oil Volume to Trust (RRC),Net Oil Sales Volume to Trust (RRC),Net Gas Volume to Trust (RRC),Net Gas Sales Volume to Trust (RRC)
Feb 2021,,Oil,08,21511.0,"BLOCK 31, NW. (PENN UPPER)","WADDELL, W. N.",,,3805.0,213,198,166,1.0,245,71,71,2.0,BLOCK 31,PENN UPPER,83.0,62.25,35.5,26.625
Feb 2021,,Oil,08,39805.0,"BLOCK 31, NW. (PENN UPPER)",ROADRUNNER 1,,,,453,75,0,,528,70,70,2.0,BLOCK 31,PENN UPPER,0.0,0.0,35.0,26.25
Feb 2021,,Oil,08,9908.0,C-BAR (SAN ANDRES),"WADDELL, W. N., ETAL",,,4405.0,0,0,0,,0,0,0,,C-BAR,SAN ANDRES,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,690.0,CORDONA LAKE,"WADDELL, W.N. ET AL TR. -I-",,,,0,0,0,,0,0,0,,CORDONA LAKE,CORDONA LAKE,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,15557.0,"CORDONA LAKE, NORTH (DEVONIAN)","WADDELL, W.N. ET AL TR. -I-",,,5397.0,42,152,141,1.0,53,185,185,2.0,CORDONA LAKE,DEVONIAN,70.5,52.875,92.5,69.375
Feb 2021,,Oil,08,20062.0,"CORDONA LAKE, NORTH (TUBB 4500)","WADDELL, W. N. ET AL TR. I",,,3803.0,0,0,0,,0,0,0,,CORDONA LAKE,TUBB 4500,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,19893.0,"CORDONA LAKE, SW. (DEV.)","WADDELL, W.N. ET AL TR. -I-",,,5397.0,130,523,472,1.0,181,293,293,2.0,CORDONA LAKE,DEV.,236.0,177.0,146.5,109.875
Feb 2021,,Oil,08,19608.0,"CORDONA LAKE, WEST (DEV.)","WADDELL, W.N. ET AL TR. -I-",,,5397.0,163,698,619,1.0,242,"2,684",2684,2.0,CORDONA LAKE,DEV.,309.5,232.125,1342.0,1006.5
Feb 2021,,Oil,08,20417.0,"COWDEN, NORTH",BLOCK 9 UNIT,,,,315,268,351,1.0,232,0,0,,COWDEN,"COWDEN, NORTH",175.5,131.625,0.0,0.0
Feb 2021,,Oil,08,53786.0,CRAWAR (SAN ANDRES CONS.),MAN OF WAR,,,7903.0,0,0,0,,0,0,0,,CRAWAR,SAN ANDRES CONS.,0.0,0.0,0.0,0.0
Feb 2021,Y,Oil,08,17168.0,DELL (SAN ANDRES),WADDELL,,,,144,0,0,,144,0,0,,DELL,SAN ANDRES,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,1224.0,DUNE,"WADDELL, W. N.",,T,,"1,701","8,758",5068,0.0,"1,644","3,809",3809,2.0,DUNE,DUNE,2534.0,1900.5,1904.5,1428.375
Feb 2021,,,08,1224.0,DUNE,"WADDELL, W. N.",,,5399.0,4,68,66,1.0,6,,0,,DUNE,DUNE,33.0,24.75,0.0,0.0
Feb 2021,,,08,1224.0,DUNE,"WADDELL, W. N.",,,5424.0,"1,018","6,441",5068,0.0,"1,324",,0,,DUNE,DUNE,2534.0,1900.5,0.0,0.0
Feb 2021,,,08,1224.0,DUNE,"WADDELL, W. N.",,,7764.0,184,622,695,1.0,111,,0,,DUNE,DUNE,347.5,260.625,0.0,0.0
Feb 2021,,,08,1224.0,DUNE,"WADDELL, W. N.",,,9999.0,495,"1,627",1919,1.0,203,,0,,DUNE,DUNE,959.5,719.625,0.0,0.0
Feb 2021,,Oil,08,11915.0,DUNE (WOLFCAMP),"WADDELL, W. N.",,,5399.0,0,0,0,,0,0,0,,DUNE,WOLFCAMP,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,20732.0,"EDWARDS -04-, S. (7900)","WADDELL, W. N.",,,,0,0,0,,0,0,0,,EDWARDS -04-,7900,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,25313.0,G. P. M. (PENN.),"HOGG, FAY HUNTER",,,,66,80,0,,146,585,585,2.0,G. P. M.,PENN.,0.0,0.0,292.5,219.375
Feb 2021,,Gas,08,36023.0,"GOLDSMITH, EAST (GRAYBURG)",ECTOR -AU- FEE,    2  ,,,115,0,0,,115,0,0,,GOLDSMITH,GRAYBURG,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,36820.0,"GOLDSMITH, EAST (QUEEN)",SCHARBAUER -N-,,,,0,0,0,,0,0,0,,GOLDSMITH,QUEEN,0.0,0.0,0.0,0.0
Feb 2021,,Gas,08,185905.0,"GOLDSMITH, EAST (QUEEN)","SCHARBAUER ""G""",    8  ,,,0,0,0,,0,0,0,,GOLDSMITH,QUEEN,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,20084.0,"GOLDSMITH, N. (SAN ANDRES, CON.)",SCHARBAUER -N-,,,,18,0,0,,18,0,0,,GOLDSMITH,"SAN ANDRES, CON.",0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,3218.0,KERMIT,"WALTON, J. B.",,,5009.0,139,119,155,1.0,103,93,93,2.0,KERMIT,KERMIT,77.5,58.125,46.5,34.875
Feb 2021,,Oil,08,3264.0,KERMIT (ELLENBURGER),STATE WALTON -E-,,,,583,847,1170,1.0,260,"14,616",14616,2.0,KERMIT,ELLENBURGER,585.0,438.75,7308.0,5481.0
Feb 2021,,Oil,08,36172.0,KERMIT (MCKEE),STATE WALTON -E- A/C 4,,,,103,29,0,,132,795,795,2.0,KERMIT,MCKEE,0.0,0.0,397.5,298.125
Feb 2021,,Gas,08,159640.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   27  ,,,188,86,185,1.0,89,"1,061",1061,2.0,KERMIT,MCKEE,92.5,69.375,530.5,397.875
Feb 2021,,Gas,08,176381.0,KERMIT (MCKEE),STATE-WALTON -E- A/C 4,    1M ,,5439.0,0,0,0,,0,0,0,,KERMIT,MCKEE,0.0,0.0,0.0,0.0
Feb 2021,,Gas,08,177879.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   36M ,,5439.0,0,0,0,,0,707,707,2.0,KERMIT,MCKEE,0.0,0.0,353.5,265.125
Feb 2021,,Gas,08,178576.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   35M ,,5439.0,0,0,0,,0,150,150,2.0,KERMIT,MCKEE,0.0,0.0,75.0,56.25
Feb 2021,,Gas,08,178577.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   37M ,,5439.0,0,0,0,,0,"2,553",2553,2.0,KERMIT,MCKEE,0.0,0.0,1276.5,957.375
Feb 2021,,Gas,08,202802.0,KERMIT (MCKEE),STATE WALTON -E-,   34M ,,5439.0,0,0,0,,0,"1,414",1414,2.0,KERMIT,MCKEE,0.0,0.0,707.0,530.25
Feb 2021,,Gas,08,20262.0,KERMIT (YATES),STATE-WALTON,   36 C,,,0,0,0,,0,164,164,2.0,KERMIT,YATES,0.0,0.0,82.0,61.5
Feb 2021,,Gas,08,39223.0,KERMIT (YATES),"WALTON, J. B.",  300 U,,,0,0,0,,0,233,233,2.0,KERMIT,YATES,0.0,0.0,116.5,87.375
Feb 2021,,Gas,08,113075.0,KERMIT (YATES),"WALTON, J. B.",  218  ,,,0,0,0,,0,29,29,2.0,KERMIT,YATES,0.0,0.0,14.5,10.875
Feb 2021,,Gas,08,125356.0,KERMIT (YATES),"WALTON, J. B.",  319  ,,,0,0,0,,0,62,62,2.0,KERMIT,YATES,0.0,0.0,31.0,23.25
Feb 2021,,Gas,08,125849.0,KERMIT (YATES),STATE WALTON,   76  ,,,0,0,0,,0,147,147,2.0,KERMIT,YATES,0.0,0.0,73.5,55.125
Feb 2021,,Gas,08,125923.0,KERMIT (YATES),"WALTON, J. B.",  320  ,,,0,0,0,,0,0,0,,KERMIT,YATES,0.0,0.0,0.0,0.0
Feb 2021,,Gas,08,125924.0,KERMIT (YATES),"WALTON, J. B.",  321  ,,,0,0,0,,0,168,168,2.0,KERMIT,YATES,0.0,0.0,84.0,63.0
Feb 2021,,Gas,08,126251.0,KERMIT (YATES),"WALTON, J. B.",  324  ,,,0,0,0,,0,236,236,2.0,KERMIT,YATES,0.0,0.0,118.0,88.5
Feb 2021,,Gas,08,126252.0,KERMIT (YATES),"WALTON, J. B.",  325  ,,,0,0,0,,0,171,171,2.0,KERMIT,YATES,0.0,0.0,85.5,64.125
Feb 2021,,Gas,08,126253.0,KERMIT (YATES),"WALTON, J. B.",  327  ,,,0,0,0,,0,0,0,,KERMIT,YATES,0.0,0.0,0.0,0.0
Feb 2021,,Gas,08,126254.0,KERMIT (YATES),"WALTON, J. B.",  328  ,,,0,0,0,,0,125,125,2.0,KERMIT,YATES,0.0,0.0,62.5,46.875
Feb 2021,,Gas,08,126255.0,KERMIT (YATES),"WALTON, J. B.",  329  ,,,0,0,0,,0,53,53,2.0,KERMIT,YATES,0.0,0.0,26.5,19.875
Feb 2021,,Gas,08,126354.0,KERMIT (YATES),"WALTON, J. B.",  296  ,,,0,0,0,,0,162,162,2.0,KERMIT,YATES,0.0,0.0,81.0,60.75
Feb 2021,,Gas,08,128612.0,KERMIT (YATES),STATE-WALTON,   71  ,,,0,0,0,,0,298,298,2.0,KERMIT,YATES,0.0,0.0,149.0,111.75
Feb 2021,,Gas,08,128948.0,KERMIT (YATES),"WALTON, J. B.",  330  ,,,0,0,0,,0,21,21,2.0,KERMIT,YATES,0.0,0.0,10.5,7.875
Feb 2021,,Gas,08,128959.0,KERMIT (YATES),"WALTON, J. B.",  335  ,,,0,0,0,,0,16,16,2.0,KERMIT,YATES,0.0,0.0,8.0,6.0
Feb 2021,,Gas,08,129967.0,KERMIT (YATES),"WALTON, J. B.",  337  ,,,0,0,0,,0,54,54,2.0,KERMIT,YATES,0.0,0.0,27.0,20.25
Feb 2021,,Gas,08,129968.0,KERMIT (YATES),"WALTON, J. B.",  338  ,,,0,0,0,,0,690,690,2.0,KERMIT,YATES,0.0,0.0,345.0,258.75
Feb 2021,,Gas,08,130227.0,KERMIT (YATES),"WALTON, J. B.",  332  ,,,0,0,0,,0,20,20,2.0,KERMIT,YATES,0.0,0.0,10.0,7.5
Feb 2021,,Gas,08,130310.0,KERMIT (YATES),"WALTON, J. B.",  339  ,,,0,0,0,,0,57,57,2.0,KERMIT,YATES,0.0,0.0,28.5,21.375
Feb 2021,,Gas,08,130375.0,KERMIT (YATES),"WALTON, J. B.",  342  ,,,0,0,0,,0,192,192,2.0,KERMIT,YATES,0.0,0.0,96.0,72.0
Feb 2021,,Gas,08,130531.0,KERMIT (YATES),STATE-WALTON,   85  ,,,0,0,0,,0,349,349,2.0,KERMIT,YATES,0.0,0.0,174.5,130.875
Feb 2021,,Gas,08,130657.0,KERMIT (YATES),"WALTON, J. B.",  341  ,,5009.0,0,0,0,,0,38,38,2.0,KERMIT,YATES,0.0,0.0,19.0,14.25
Feb 2021,,Gas,08,130798.0,KERMIT (YATES),"WALTON, J. B.",  286  ,,,0,0,0,,0,201,201,2.0,KERMIT,YATES,0.0,0.0,100.5,75.375
Feb 2021,,Gas,08,131342.0,KERMIT (YATES),STATE WALTON,   87  ,,,0,0,0,,0,761,761,2.0,KERMIT,YATES,0.0,0.0,380.5,285.375
Feb 2021,,Gas,08,131343.0,KERMIT (YATES),STATE WALTON,   86  ,,,0,0,0,,0,160,160,2.0,KERMIT,YATES,0.0,0.0,80.0,60.0
Feb 2021,,Gas,08,131838.0,KERMIT (YATES),"WALTON, J. B.",  314  ,,,0,0,0,,0,389,389,2.0,KERMIT,YATES,0.0,0.0,194.5,145.875
Feb 2021,,Gas,08,132004.0,KERMIT (YATES),"WALTON, J. B.",  336  ,,,0,0,0,,0,869,869,2.0,KERMIT,YATES,0.0,0.0,434.5,325.875
Feb 2021,,Gas,08,133925.0,KERMIT (YATES),STATE WALTON,   88  ,,,0,0,0,,0,119,119,2.0,KERMIT,YATES,0.0,0.0,59.5,44.625
Feb 2021,,Gas,08,134801.0,KERMIT (YATES),"WALTON, J. B.",  346  ,,,0,0,0,,0,238,238,2.0,KERMIT,YATES,0.0,0.0,119.0,89.25
Feb 2021,,Gas,08,150248.0,KERMIT (YATES),"WALTON, J. B.",  194  ,,,0,0,0,,0,182,182,2.0,KERMIT,YATES,0.0,0.0,91.0,68.25
