Date,Multiple Reports,Lease Type,District,RRC Identifier,Field Name,Lease Name,Gas Well ID,Lease Total,Commingle Permit No.,On Hand Beginning of Month,Production,rrc_oil_volume,Code,On Hand End of Month,Formation Production,rrc_gas_volume,Code.1,Normalized_Field_Name,Normalized_Reservoir_Name,Net Oil Volume to Trust (RRC),Net Oil Sales Volume to Trust (RRC),Net Gas Volume to Trust (RRC),Net Gas Sales Volume to Trust (RRC)
Jun 2021,,Oil,08,1224.0,DUNE,"WADDELL, W. N.",,T,,"1,638","10,615",7253,0.0,"1,045","6,358",6358,2.0,DUNE,DUNE,3626.5,2719.875,3179.0,2384.25
Jun 2021,,,08,1224.0,DUNE,"WADDELL, W. N.",,,5399.0,4,108,105,1.0,7,,0,,DUNE,DUNE,52.5,39.375,0.0,0.0
Jun 2021,,,08,1224.0,DUNE,"WADDELL, W. N.",,,5424.0,"1,155","7,941",7253,0.0,429,,0,,DUNE,DUNE,3626.5,2719.875,0.0,0.0
Jun 2021,,,08,1224.0,DUNE,"WADDELL, W. N.",,,7764.0,165,715,815,1.0,65,,0,,DUNE,DUNE,407.5,305.625,0.0,0.0
Jun 2021,,,08,1224.0,DUNE,"WADDELL, W. N.",,,9999.0,314,"1,851",1621,1.0,544,,0,,DUNE,DUNE,810.5,607.875,0.0,0.0
Jun 2021,,Oil,08,11915.0,DUNE (WOLFCAMP),"WADDELL, W. N.",,,5399.0,3,56,55,1.0,4,24,24,2.0,DUNE,WOLFCAMP,27.5,20.625,12.0,9.0
Jun 2021,,Oil,08,20732.0,"EDWARDS -04-, S. (7900)","WADDELL, W. N.",,,,0,0,0,,0,0,0,,EDWARDS -04-,7900,0.0,0.0,0.0,0.0
Jun 2021,,Oil,08,25313.0,G. P. M. (PENN.),"HOGG, FAY HUNTER",,,,62,79,0,,141,41,41,2.0,G. P. M.,PENN.,0.0,0.0,20.5,15.375
Jun 2021,Y,Gas,08,36023.0,"GOLDSMITH, EAST (GRAYBURG)",ECTOR -AU- FEE,    2  ,,,115,0,0,,115,0,0,,GOLDSMITH,GRAYBURG,0.0,0.0,0.0,0.0
Jun 2021,,Oil,08,36820.0,"GOLDSMITH, EAST (QUEEN)",SCHARBAUER -N-,,,,0,0,0,,0,0,0,,GOLDSMITH,QUEEN,0.0,0.0,0.0,0.0
Jun 2021,Y,Gas,08,185905.0,"GOLDSMITH, EAST (QUEEN)","SCHARBAUER ""G""",    8  ,,,0,0,0,,0,0,0,,GOLDSMITH,QUEEN,0.0,0.0,0.0,0.0
Jun 2021,Y,Oil,08,20084.0,"GOLDSMITH, N. (SAN ANDRES, CON.)",SCHARBAUER -N-,,,,18,0,0,,18,0,0,,GOLDSMITH,"SAN ANDRES, CON.",0.0,0.0,0.0,0.0
Jun 2021,Y,Oil,08,3218.0,KERMIT,"WALTON, J. B.",,,5009.0,147,0,0,,147,108,108,2.0,KERMIT,KERMIT,0.0,0.0,54.0,40.5
Jun 2021,Y,Oil,08,3264.0,KERMIT (ELLENBURGER),STATE WALTON -E-,,,,356,0,0,,356,"17,508",17508,2.0,KERMIT,ELLENBURGER,0.0,0.0,8754.0,6565.5
Jun 2021,Y,Oil,08,36172.0,KERMIT (MCKEE),STATE WALTON -E- A/C 4,,,,32,0,0,,32,"1,392",1392,2.0,KERMIT,MCKEE,0.0,0.0,696.0,522.0
Jun 2021,Y,Gas,08,159640.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   27  ,,,113,0,0,,113,"1,268",1268,2.0,KERMIT,MCKEE,0.0,0.0,634.0,475.5
Jun 2021,Y,Gas,08,176381.0,KERMIT (MCKEE),STATE-WALTON -E- A/C 4,    1M ,,5439.0,0,0,0,,0,0,0,,KERMIT,MCKEE,0.0,0.0,0.0,0.0
Jun 2021,Y,Gas,08,177879.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   36M ,,5439.0,0,0,0,,0,730,730,2.0,KERMIT,MCKEE,0.0,0.0,365.0,273.75
Jun 2021,Y,Gas,08,178576.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   35M ,,5439.0,0,0,0,,0,669,669,2.0,KERMIT,MCKEE,0.0,0.0,334.5,250.875
Jun 2021,Y,Gas,08,178577.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   37M ,,5439.0,0,0,0,,0,"2,636",2636,2.0,KERMIT,MCKEE,0.0,0.0,1318.0,988.5
Jun 2021,Y,Gas,08,202802.0,KERMIT (MCKEE),STATE WALTON -E-,   34M ,,5439.0,0,0,0,,0,"1,460",1460,2.0,KERMIT,MCKEE,0.0,0.0,730.0,547.5
Jun 2021,,Gas,08,20262.0,KERMIT (YATES),STATE-WALTON,   36 C,,,0,0,0,,0,202,202,2.0,KERMIT,YATES,0.0,0.0,101.0,75.75
Jun 2021,Y,Gas,08,39223.0,KERMIT (YATES),"WALTON, J. B.",  300 U,,,0,0,0,,0,287,287,2.0,KERMIT,YATES,0.0,0.0,143.5,107.625
Jun 2021,Y,Gas,08,113075.0,KERMIT (YATES),"WALTON, J. B.",  218  ,,,0,0,0,,0,36,36,2.0,KERMIT,YATES,0.0,0.0,18.0,13.5
Jun 2021,Y,Gas,08,125356.0,KERMIT (YATES),"WALTON, J. B.",  319  ,,,0,0,0,,0,76,76,2.0,KERMIT,YATES,0.0,0.0,38.0,28.5
Jun 2021,Y,Gas,08,125849.0,KERMIT (YATES),STATE WALTON,   76  ,,,0,0,0,,0,181,181,2.0,KERMIT,YATES,0.0,0.0,90.5,67.875
Jun 2021,Y,Gas,08,125923.0,KERMIT (YATES),"WALTON, J. B.",  320  ,,,0,0,0,,0,0,0,,KERMIT,YATES,0.0,0.0,0.0,0.0
Jun 2021,Y,Gas,08,125924.0,KERMIT (YATES),"WALTON, J. B.",  321  ,,,0,0,0,,0,208,208,2.0,KERMIT,YATES,0.0,0.0,104.0,78.0
Jun 2021,Y,Gas,08,126251.0,KERMIT (YATES),"WALTON, J. B.",  324  ,,,0,0,0,,0,290,290,2.0,KERMIT,YATES,0.0,0.0,145.0,108.75
Jun 2021,Y,Gas,08,126252.0,KERMIT (YATES),"WALTON, J. B.",  325  ,,,0,0,0,,0,210,210,2.0,KERMIT,YATES,0.0,0.0,105.0,78.75
Jun 2021,Y,Gas,08,126253.0,KERMIT (YATES),"WALTON, J. B.",  327  ,,,0,0,0,,0,0,0,,KERMIT,YATES,0.0,0.0,0.0,0.0
Jun 2021,Y,Gas,08,126254.0,KERMIT (YATES),"WALTON, J. B.",  328  ,,,0,0,0,,0,154,154,2.0,KERMIT,YATES,0.0,0.0,77.0,57.75
Jun 2021,Y,Gas,08,126255.0,KERMIT (YATES),"WALTON, J. B.",  329  ,,,0,0,0,,0,66,66,2.0,KERMIT,YATES,0.0,0.0,33.0,24.75
Jun 2021,Y,Gas,08,126354.0,KERMIT (YATES),"WALTON, J. B.",  296  ,,,0,0,0,,0,199,199,2.0,KERMIT,YATES,0.0,0.0,99.5,74.625
Jun 2021,Y,Gas,08,128612.0,KERMIT (YATES),STATE-WALTON,   71  ,,,0,0,0,,0,368,368,2.0,KERMIT,YATES,0.0,0.0,184.0,138.0
Jun 2021,Y,Gas,08,128948.0,KERMIT (YATES),"WALTON, J. B.",  330  ,,,0,0,0,,0,26,26,2.0,KERMIT,YATES,0.0,0.0,13.0,9.75
Jun 2021,Y,Gas,08,128959.0,KERMIT (YATES),"WALTON, J. B.",  335  ,,,0,0,0,,0,20,20,2.0,KERMIT,YATES,0.0,0.0,10.0,7.5
Jun 2021,Y,Gas,08,129967.0,KERMIT (YATES),"WALTON, J. B.",  337  ,,,0,0,0,,0,66,66,2.0,KERMIT,YATES,0.0,0.0,33.0,24.75
Jun 2021,Y,Gas,08,129968.0,KERMIT (YATES),"WALTON, J. B.",  338  ,,,0,0,0,,0,850,850,2.0,KERMIT,YATES,0.0,0.0,425.0,318.75
Jun 2021,Y,Gas,08,130227.0,KERMIT (YATES),"WALTON, J. B.",  332  ,,,0,0,0,,0,25,25,2.0,KERMIT,YATES,0.0,0.0,12.5,9.375
Jun 2021,Y,Gas,08,130310.0,KERMIT (YATES),"WALTON, J. B.",  339  ,,,0,0,0,,0,70,70,2.0,KERMIT,YATES,0.0,0.0,35.0,26.25
Jun 2021,Y,Gas,08,130375.0,KERMIT (YATES),"WALTON, J. B.",  342  ,,,0,0,0,,0,236,236,2.0,KERMIT,YATES,0.0,0.0,118.0,88.5
Jun 2021,Y,Gas,08,130531.0,KERMIT (YATES),STATE-WALTON,   85  ,,,0,0,0,,0,429,429,2.0,KERMIT,YATES,0.0,0.0,214.5,160.875
Jun 2021,Y,Gas,08,130657.0,KERMIT (YATES),"WALTON, J. B.",  341  ,,5009.0,0,0,0,,0,46,46,2.0,KERMIT,YATES,0.0,0.0,23.0,17.25
Jun 2021,Y,Gas,08,130798.0,KERMIT (YATES),"WALTON, J. B.",  286  ,,,0,0,0,,0,248,248,2.0,KERMIT,YATES,0.0,0.0,124.0,93.0
Jun 2021,Y,Gas,08,131342.0,KERMIT (YATES),STATE WALTON,   87  ,,,0,0,0,,0,938,938,2.0,KERMIT,YATES,0.0,0.0,469.0,351.75
Jun 2021,Y,Gas,08,131343.0,KERMIT (YATES),STATE WALTON,   86  ,,,0,0,0,,0,197,197,2.0,KERMIT,YATES,0.0,0.0,98.5,73.875
Jun 2021,Y,Gas,08,131838.0,KERMIT (YATES),"WALTON, J. B.",  314  ,,,0,0,0,,0,479,479,2.0,KERMIT,YATES,0.0,0.0,239.5,179.625
Jun 2021,Y,Gas,08,132004.0,KERMIT (YATES),"WALTON, J. B.",  336  ,,,0,0,0,,0,"1,070",1070,2.0,KERMIT,YATES,0.0,0.0,535.0,401.25
Jun 2021,Y,Gas,08,133925.0,KERMIT (YATES),STATE WALTON,   88  ,,,0,0,0,,0,147,147,2.0,KERMIT,YATES,0.0,0.0,73.5,55.125
Jun 2021,Y,Gas,08,134801.0,KERMIT (YATES),"WALTON, J. B.",  346  ,,,0,0,0,,0,293,293,2.0,KERMIT,YATES,0.0,0.0,146.5,109.875
Jun 2021,Y,Gas,08,150248.0,KERMIT (YATES),"WALTON, J. B.",  194  ,,,0,0,0,,0,224,224,2.0,KERMIT,YATES,0.0,0.0,112.0,84.0
Jun 2021,Y,Gas,08,150252.0,KERMIT (YATES),"WALTON, J.B. AC/2",  198  ,,,0,0,0,,0,214,214,2.0,KERMIT,YATES,0.0,0.0,107.0,80.25
Jun 2021,Y,Gas,08,151063.0,KERMIT (YATES),STATE WALTON,   67  ,,,0,0,0,,0,498,498,2.0,KERMIT,YATES,0.0,0.0,249.0,186.75
Jun 2021,Y,Gas,08,153552.0,KERMIT (YATES),STATE WALTON,   69  ,,,0,0,0,,0,0,0,,KERMIT,YATES,0.0,0.0,0.0,0.0
Jun 2021,Y,Gas,08,154633.0,KERMIT (YATES),"WALTON, J. B.",  297  ,,,0,0,0,,0,309,309,2.0,KERMIT,YATES,0.0,0.0,154.5,115.875
Jun 2021,Y,Gas,08,156468.0,KERMIT (YATES),"WALTON, J. B.",  301  ,,,0,0,0,,0,10,10,2.0,KERMIT,YATES,0.0,0.0,5.0,3.75
Jun 2021,Y,Gas,08,159638.0,KERMIT (YATES),"WALTON, J. B",  348  ,,,0,0,0,,0,220,220,2.0,KERMIT,YATES,0.0,0.0,110.0,82.5
Jun 2021,Y,Gas,08,163363.0,KERMIT (YATES),"WALTON, J. B.",  291  ,,,0,0,0,,0,59,59,2.0,KERMIT,YATES,0.0,0.0,29.5,22.125
Jun 2021,,Gas,08,166074.0,KERMIT (YATES),"WALTON, J. B.",  295  ,,,0,0,0,,0,30,30,2.0,KERMIT,YATES,0.0,0.0,15.0,11.25
Jun 2021,,Gas,08,166717.0,KERMIT (YATES),"WALTON, J. B.",  310  ,,5009.0,0,0,0,,0,0,0,,KERMIT,YATES,0.0,0.0,0.0,0.0
Jun 2021,Y,Oil,08,3286.0,KEYSTONE (COLBY),STATE-WALTON A/C 2,,,,203,0,0,,203,727,727,2.0,KEYSTONE,COLBY,0.0,0.0,363.5,272.625
Jun 2021,Y,Oil,08,3287.0,KEYSTONE (COLBY),"WALTON, J. B. A/C 2",,,5009.0,545,0,0,,545,809,809,2.0,KEYSTONE,COLBY,0.0,0.0,404.5,303.375
Jun 2021,Y,Oil,08,3317.0,KEYSTONE (COLBY),"BASHARA, J. M.",,,3626.0,69,0,0,,69,51,51,2.0,KEYSTONE,COLBY,0.0,0.0,25.5,19.125
Jun 2021,Y,Oil,08,3320.0,KEYSTONE (COLBY),"PERKINS, J. J. -B- UPPER",,,,59,0,0,,59,0,0,,KEYSTONE,COLBY,0.0,0.0,0.0,0.0
Jun 2021,Y,Oil,08,27106.0,KEYSTONE (COLBY),KEYSTONE CATTLE COMPANY,,,5122.0,8,0,0,,8,54,54,2.0,KEYSTONE,COLBY,0.0,0.0,27.0,20.25
Jun 2021,Y,Oil,08,31917.0,KEYSTONE (COLBY),WADDELL,,,5584.0,0,0,0,,0,0,0,,KEYSTONE,COLBY,0.0,0.0,0.0,0.0
Jun 2021,Y,Gas,08,257525.0,KEYSTONE (COLBY),"WALTON, J. B. A/C 2",  347  ,,5009.0,0,0,0,,0,0,0,,KEYSTONE,COLBY,0.0,0.0,0.0,0.0
Jun 2021,Y,Oil,08,46977.0,KEYSTONE (CONSOLIDATED),BASHARA-PROTHRO,,,,785,0,0,,785,"17,061",17061,2.0,KEYSTONE,CONSOLIDATED,0.0,0.0,8530.5,6397.875
Jun 2021,Y,Oil,08,46979.0,KEYSTONE (CONSOLIDATED),"BASHARA, J. M.",,,,185,0,0,,185,170,170,2.0,KEYSTONE,CONSOLIDATED,0.0,0.0,85.0,63.75
Jun 2021,Y,Oil,08,46980.0,KEYSTONE (CONSOLIDATED),KEYSTONE CATTLE CO.,,,,0,0,0,,0,0,0,,KEYSTONE,CONSOLIDATED,0.0,0.0,0.0,0.0
Jun 2021,Y,Oil,08,46984.0,KEYSTONE (CONSOLIDATED),"BASHARA, M. J.",,,,0,0,0,,0,0,0,,KEYSTONE,CONSOLIDATED,0.0,0.0,0.0,0.0
Jun 2021,Y,Oil,08,46985.0,KEYSTONE (CONSOLIDATED),EAST KEYSTONE (SAN A HOLT UNIT),,,,"2,169",0,0,,"2,169",810,810,2.0,KEYSTONE,CONSOLIDATED,0.0,0.0,405.0,303.75
Jun 2021,Y,Oil,08,49976.0,KEYSTONE (CONSOLIDATED),STATE-WALTON 'E',,,,482,0,0,,482,"5,190",5190,2.0,KEYSTONE,CONSOLIDATED,0.0,0.0,2595.0,1946.25
Jun 2021,Y,Gas,08,152785.0,KEYSTONE (CONSOLIDATED),"BASHARA, M.J. UNIT",    1  ,,,52,0,0,,52,0,0,,KEYSTONE,CONSOLIDATED,0.0,0.0,0.0,0.0
Jun 2021,Y,Gas,08,183074.0,KEYSTONE (CONSOLIDATED),STATE-WALTON 'E',   38H ,,,0,0,0,,0,0,0,,KEYSTONE,CONSOLIDATED,0.0,0.0,0.0,0.0
Jun 2021,Y,Oil,08,23120.0,KEYSTONE (SAN ANDRES),WADDELL,,,5584.0,249,0,0,,249,49,49,2.0,KEYSTONE,SAN ANDRES,0.0,0.0,24.5,18.375
Jun 2021,Y,Oil,08,23838.0,KEYSTONE (SAN ANDRES),"WALTON ESTATE ""A""",,,,0,0,0,,0,0,0,,KEYSTONE,SAN ANDRES,0.0,0.0,0.0,0.0
Jun 2021,,Oil,08,35668.0,KEYSTONE (SAN ANDRES),"J.J. PERKINS ""C""",,,,93,0,0,,93,0,0,,KEYSTONE,SAN ANDRES,0.0,0.0,0.0,0.0
Jun 2021,Y,Oil,08,43007.0,KEYSTONE (SAN ANDRES),EAST KEYSTONE(SAN A HOLT UNIT),,,,111,0,0,,111,204,204,2.0,KEYSTONE,SAN ANDRES,0.0,0.0,102.0,76.5
Jun 2021,Y,Oil,08,26628.0,"KEYSTONE, SW. (SAN ANDRES)",KEYSTONE CATTLE COMPANY,,,5122.0,528,0,0,,528,668,668,2.0,KEYSTONE,SAN ANDRES,0.0,0.0,334.0,250.5
Jun 2021,,Oil,08,17869.0,LEA (SAN ANDRES),"WADDELL, W. N. ET AL TR. H",,,4352.0,12,53,53,0.0,12,0,0,,LEA,SAN ANDRES,26.5,19.875,0.0,0.0
Jun 2021,,Oil,08,20935.0,"LEA, SOUTH (CLEAR FORK)","WADDELL, W. N. ET AL TR. H",,,4352.0,92,285,313,0.0,64,0,0,,LEA,CLEAR FORK,156.5,117.375,0.0,0.0
Jun 2021,,Oil,08,28619.0,"LEA, SOUTH (SAN ANGELO)","WADDELL, W.N. ETAL TR. H",,,4352.0,321,"1,177",1234,0.0,264,0,0,,LEA,SAN ANGELO,617.0,462.75,0.0,0.0
Jun 2021,,Oil,08,26509.0,MARSTON RANCH (CLEARFORK),EDWARDS,,,,91,30,0,,121,0,0,,MARSTON RANCH,CLEARFORK,0.0,0.0,0.0,0.0
Jun 2021,,Oil,08,40713.0,MARSTON RANCH (CLEARFORK),WINTER,,,,405,785,989,1.0,201,"3,080",3080,2.0,MARSTON RANCH,CLEARFORK,494.5,370.875,1540.0,1155.0
Jun 2021,,Oil,08,42684.0,MARSTON RANCH (CLEARFORK),GRAHAM,,,,722,"2,682",2646,1.0,758,"5,099",5099,2.0,MARSTON RANCH,CLEARFORK,1323.0,992.25,2549.5,1912.125
Jun 2021,,Oil,08,43408.0,MARSTON RANCH (CLEARFORK),DAVID L. MARSTON,,,,497,"1,935",1751,1.0,681,"9,549",9549,2.0,MARSTON RANCH,CLEARFORK,875.5,656.625,4774.5,3580.875
Jun 2021,,Oil,08,44073.0,MARSTON RANCH (CLEARFORK),ALLAR-MARSTON,,,7588.0,321,869,716,1.0,474,"2,081",2081,2.0,MARSTON RANCH,CLEARFORK,358.0,268.5,1040.5,780.375
Jun 2021,Y,Oil,08,45832.0,MARSTON RANCH (CLEARFORK),MARSTON-KOEHN,,,,279,98,174,1.0,203,183,183,2.0,MARSTON RANCH,CLEARFORK,87.0,65.25,91.5,68.625
Jun 2021,,Oil,08,46148.0,MARSTON RANCH (CLEARFORK),DABB,,,,317,99,0,,416,9,9,2.0,MARSTON RANCH,CLEARFORK,0.0,0.0,4.5,3.375
Jun 2021,,Oil,08,47993.0,MARSTON RANCH (CLEARFORK),EDWARD TEACH,,,7649.0,226,424,450,1.0,200,"1,208",1208,2.0,MARSTON RANCH,CLEARFORK,225.0,168.75,604.0,453.0
Jun 2021,,Oil,08,48135.0,MARSTON RANCH (CLEARFORK),QUEEN ANNES REVENGE,,,,412,"1,098",1047,1.0,463,"2,254",2254,2.0,MARSTON RANCH,CLEARFORK,523.5,392.625,1127.0,845.25
