Date,Multiple Reports,Lease Type,District,RRC Identifier,Field Name,Lease Name,Gas Well ID,Lease Total,Commingle Permit No.,On Hand Beginning of Month,Production,rrc_oil_volume,Code,On Hand End of Month,Formation Production,rrc_gas_volume,Code.1,Normalized_Field_Name,Normalized_Reservoir_Name,Net Oil Volume to Trust (RRC),Net Oil Sales Volume to Trust (RRC),Net Gas Volume to Trust (RRC),Net Gas Sales Volume to Trust (RRC)
Jul 2021,,Oil,8.0,21511.0,"BLOCK 31, NW. (PENN UPPER)","WADDELL, W. N.",,,3805.0,90,202,0,,292,11,11,2.0,BLOCK 31,PENN UPPER,0.0,0.0,5.5,4.125
Jul 2021,,Oil,8.0,39805.0,"BLOCK 31, NW. (PENN UPPER)",ROADRUNNER 1,,,,292,81,0,,373,69,69,2.0,BLOCK 31,PENN UPPER,0.0,0.0,34.5,25.875
Jul 2021,,Oil,8.0,9908.0,C-BAR (SAN ANDRES),"WADDELL, W. N., ETAL",,,4405.0,0,0,0,,0,0,0,,C-BAR,SAN ANDRES,0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,690.0,CORDONA LAKE,"WADDELL, W.N. ET AL TR. -I-",,,,49,204,223,1.0,30,"1,519",1519,2.0,CORDONA LAKE,CORDONA LAKE,111.5,83.625,759.5,569.625
Jul 2021,,Oil,8.0,15557.0,"CORDONA LAKE, NORTH (DEVONIAN)","WADDELL, W.N. ET AL TR. -I-",,,5397.0,29,212,210,1.0,31,158,158,2.0,CORDONA LAKE,DEVONIAN,105.0,78.75,79.0,59.25
Jul 2021,,Oil,8.0,20062.0,"CORDONA LAKE, NORTH (TUBB 4500)","WADDELL, W. N. ET AL TR. I",,,3803.0,43,421,402,1.0,62,63,63,2.0,CORDONA LAKE,TUBB 4500,201.0,150.75,31.5,23.625
Jul 2021,,Oil,8.0,19893.0,"CORDONA LAKE, SW. (DEV.)","WADDELL, W.N. ET AL TR. -I-",,,5397.0,95,593,601,1.0,87,39,39,2.0,CORDONA LAKE,DEV.,300.5,225.375,19.5,14.625
Jul 2021,,Oil,8.0,19608.0,"CORDONA LAKE, WEST (DEV.)","WADDELL, W.N. ET AL TR. -I-",,,5397.0,188,"1,276",1277,1.0,187,"1,929",1929,2.0,CORDONA LAKE,DEV.,638.5,478.875,964.5,723.375
Jul 2021,,Oil,8.0,53786.0,CRAWAR (SAN ANDRES CONS.),MAN OF WAR,,,7903.0,0,0,0,,0,0,0,,CRAWAR,SAN ANDRES CONS.,0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,17168.0,DELL (SAN ANDRES),WADDELL,,,,47,100,0,,147,0,0,,DELL,SAN ANDRES,0.0,0.0,0.0,0.0
Jul 2021,Y,Oil,8.0,1224.0,DUNE,"WADDELL, W. N.",,T,,"1,045","12,474",7282,0.0,"1,497","2,127",2127,2.0,DUNE,DUNE,3641.0,2730.75,1063.5,797.625
Jul 2021,,,8.0,1224.0,DUNE,"WADDELL, W. N.",,,5399.0,7,107,110,1.0,4,0,0,,DUNE,DUNE,55.0,41.25,0.0,0.0
Jul 2021,,,8.0,1224.0,DUNE,"WADDELL, W. N.",,,5424.0,429,"9,446",7282,0.0,"1,191",0,0,,DUNE,DUNE,3641.0,2730.75,0.0,0.0
Jul 2021,,,8.0,1224.0,DUNE,"WADDELL, W. N.",,,7764.0,65,797,808,1.0,54,0,0,,DUNE,DUNE,404.0,303.0,0.0,0.0
Jul 2021,,,8.0,1224.0,DUNE,"WADDELL, W. N.",,,9999.0,544,"2,124",2420,1.0,248,0,0,,DUNE,DUNE,1210.0,907.5,0.0,0.0
Jul 2021,,Oil,8.0,11915.0,DUNE (WOLFCAMP),"WADDELL, W. N.",,,5399.0,4,23,26,1.0,1,1,1,2.0,DUNE,WOLFCAMP,13.0,9.75,0.5,0.375
Jul 2021,,Oil,8.0,20732.0,"EDWARDS -04-, S. (7900)","WADDELL, W. N.",,,,0,0,0,,0,0,0,,EDWARDS -04-,7900,0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,25313.0,G. P. M. (PENN.),"HOGG, FAY HUNTER",,,,141,80,167,1.0,54,115,115,2.0,G. P. M.,PENN.,83.5,62.625,57.5,43.125
Jul 2021,,Oil,8.0,17869.0,LEA (SAN ANDRES),"WADDELL, W. N. ET AL TR. H",,,4352.0,12,66,56,0.0,22,0,0,,LEA,SAN ANDRES,28.0,21.0,0.0,0.0
Jul 2021,,Oil,8.0,20935.0,"LEA, SOUTH (CLEAR FORK)","WADDELL, W. N. ET AL TR. H",,,4352.0,64,321,277,0.0,108,0,0,,LEA,CLEAR FORK,138.5,103.875,0.0,0.0
Jul 2021,,Oil,8.0,28619.0,"LEA, SOUTH (SAN ANGELO)","WADDELL, W.N. ETAL TR. H",,,4352.0,264,680,715,0.0,229,0,0,,LEA,SAN ANGELO,357.5,268.125,0.0,0.0
Jul 2021,,Oil,8.0,26509.0,MARSTON RANCH (CLEARFORK),EDWARDS,,,,121,30,0,,151,0,0,,MARSTON RANCH,CLEARFORK,0.0,0.0,0.0,0.0
