Date,Multiple Reports,Lease Type,District,RRC Identifier,Field Name,Lease Name,Gas Well ID,Lease Total,Commingle Permit No.,On Hand Beginning of Month,Production,rrc_oil_volume,Code,On Hand End of Month,Formation Production,rrc_gas_volume,Code.1,Normalized_Field_Name,Normalized_Reservoir_Name,Net Oil Volume to Trust (RRC),Net Oil Sales Volume to Trust (RRC),Net Gas Volume to Trust (RRC),Net Gas Sales Volume to Trust (RRC)
Apr 2021,,Oil,08,21511.0,"BLOCK 31, NW. (PENN UPPER)","WADDELL, W. N.",,,3805.0,196,199,178,1.0,217,36,36,2.0,BLOCK 31,PENN UPPER,89.0,66.75,18.0,13.5
Apr 2021,,Oil,08,39805.0,"BLOCK 31, NW. (PENN UPPER)",ROADRUNNER 1,,,,256,72,0,,328,66,66,2.0,BLOCK 31,PENN UPPER,0.0,0.0,33.0,24.75
Apr 2021,,Oil,08,9908.0,C-BAR (SAN ANDRES),"WADDELL, W. N., ETAL",,,4405.0,0,0,0,,0,0,0,,C-BAR,SAN ANDRES,0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,690.0,CORDONA LAKE,"WADDELL, W.N. ET AL TR. -I-",,,,0,0,0,,0,0,0,,CORDONA LAKE,CORDONA LAKE,0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,15557.0,"CORDONA LAKE, NORTH (DEVONIAN)","WADDELL, W.N. ET AL TR. -I-",,,5397.0,57,245,242,1.0,60,225,225,2.0,CORDONA LAKE,DEVONIAN,121.0,90.75,112.5,84.375
Apr 2021,,Oil,08,20062.0,"CORDONA LAKE, NORTH (TUBB 4500)","WADDELL, W. N. ET AL TR. I",,,3803.0,3,56,45,1.0,14,9,9,2.0,CORDONA LAKE,TUBB 4500,22.5,16.875,4.5,3.375
Apr 2021,,Oil,08,19893.0,"CORDONA LAKE, SW. (DEV.)","WADDELL, W.N. ET AL TR. -I-",,,5397.0,162,607,620,1.0,149,107,107,2.0,CORDONA LAKE,DEV.,310.0,232.5,53.5,40.125
Apr 2021,,Oil,08,19608.0,"CORDONA LAKE, WEST (DEV.)","WADDELL, W.N. ET AL TR. -I-",,,5397.0,272,"1,238",1206,1.0,304,"9,101",9101,2.0,CORDONA LAKE,DEV.,603.0,452.25,4550.5,3412.875
Apr 2021,,Oil,08,20417.0,"COWDEN, NORTH",BLOCK 9 UNIT,,,,296,378,361,1.0,313,0,0,,COWDEN,"COWDEN, NORTH",180.5,135.375,0.0,0.0
Apr 2021,,Oil,08,53786.0,CRAWAR (SAN ANDRES CONS.),MAN OF WAR,,,7903.0,0,0,0,,0,0,0,,CRAWAR,SAN ANDRES CONS.,0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,17168.0,DELL (SAN ANDRES),WADDELL,,,,112,85,158,1.0,39,0,0,,DELL,SAN ANDRES,79.0,59.25,0.0,0.0
Apr 2021,Y,Oil,08,1224.0,DUNE,"WADDELL, W. N.",,T,,"3,034","11,899",8435,0.0,"1,838","5,890",5890,2.0,DUNE,DUNE,4217.5,3163.125,2945.0,2208.75
Apr 2021,,,08,1224.0,DUNE,"WADDELL, W. N.",,,5399.0,10,105,104,1.0,11,0,0,,DUNE,DUNE,52.0,39.0,0.0,0.0
Apr 2021,,,08,1224.0,DUNE,"WADDELL, W. N.",,,5424.0,"2,393","9,060",8435,0.0,"1,189",0,0,,DUNE,DUNE,4217.5,3163.125,0.0,0.0
Apr 2021,,,08,1224.0,DUNE,"WADDELL, W. N.",,,7764.0,224,744,814,1.0,154,0,0,,DUNE,DUNE,407.0,305.25,0.0,0.0
Apr 2021,,,08,1224.0,DUNE,"WADDELL, W. N.",,,9999.0,407,"1,990",1913,1.0,484,0,0,,DUNE,DUNE,956.5,717.375,0.0,0.0
Apr 2021,,Oil,08,11915.0,DUNE (WOLFCAMP),"WADDELL, W. N.",,,5399.0,0,9,8,1.0,1,12,12,2.0,DUNE,WOLFCAMP,4.0,3.0,6.0,4.5
