"Search Criteria: "

"Filing Operator:",,,"BLACKBEARD OPERATING, LLC (073056)",,,,,,District:,,Statewide
"Prod Month:",,," Jun 2021",,,,,,"Lease Type:",,Both

,,,,,,,,,"Oil/Condensate (Whole Barrels)",,,,,"Gas/Casinghead Gas - MCF",,
,,,,,,,,,,,Disposition,,,,Disposition,
"Multiple Reports","Lease Type",District,"RRC Identifier","Field Name","Lease Name","Gas Well ID","Lease Total","Commingle Permit No.","On Hand Beginning of Month",Production,Volume,Code,"On Hand End of Month","Formation Production",Volume,Code
,Gas,09,231728,"NEWARK, EAST (BARNETT SHALE)","GILLIGAN UNIT","    2 H",,5402,0,35,35,"   01  ",0,"2,628",264,"   01  "
,,,,,,,,,,,,,,,"2,364","   03  "
,Gas,09,231895,"NEWARK, EAST (BARNETT SHALE)","GILLIGAN UNIT","    5 H",,5402,0,35,35,"   01  ",0,"6,318",634,"   01  "
,,,,,,,,,,,,,,,"5,684","   03  "
,Gas,09,231896,"NEWARK, EAST (BARNETT SHALE)","GILLESPIE, DIZZY","    1 H",,,0,0,,,0,0,,
,Gas,09,231904,"NEWARK, EAST (BARNETT SHALE)","DENVER, BOB UNIT","    6 H",,5407,28,0,,,28,"1,005",214,"   01  "
,,,,,,,,,,,,,,,791,"   03  "
,Gas,09,231905,"NEWARK, EAST (BARNETT SHALE)","POSSUM HOLLER UNIT","    4 H",,5408,0,0,,,0,0,,
,Gas,09,231983,"NEWARK, EAST (BARNETT SHALE)","BOB DENVER UNIT","    7 H",,5407,17,0,,,17,65,14,"   01  "
,,,,,,,,,,,,,,,51,"   03  "
,Gas,09,231989,"NEWARK, EAST (BARNETT SHALE)","POSSUM HOLLER UNIT","    1 H",,5405,0,0,,,0,0,,
,Gas,09,232001,"NEWARK, EAST (BARNETT SHALE)","WIGGUM, RALPH","    3 H",,5195,1,0,,,1,0,,
,Gas,09,232003,"NEWARK, EAST (BARNETT SHALE)","GILLIGAN UNIT","    4 H",,5402,13,0,,,13,0,,
,Gas,09,232022,"NEWARK, EAST (BARNETT SHALE)","CARLSON, CARL","    1 H",,,0,0,,,0,0,,
,Gas,09,232025,"NEWARK, EAST (BARNETT SHALE)","CARLSON, CARL","    2 H",,,0,0,,,0,0,,
,Gas,09,232027,"NEWARK, EAST (BARNETT SHALE)",LANGDON,"    4 H",,5422,25,0,,,25,"1,231","1,231","   03  "
,Gas,09,232030,"NEWARK, EAST (BARNETT SHALE)","FORD, GERALD","    1 H",,5414,14,0,,,14,0,,
,Gas,09,232034,"NEWARK, EAST (BARNETT SHALE)","FORD, GERALD","    2 H",,5414,16,0,,,16,"4,234","1,462","   01  "
,,,,,,,,,,,,,,,"2,772","   03  "
,Gas,09,232035,"NEWARK, EAST (BARNETT SHALE)","POSSUM HOLLER UNIT","    2 H",,5408,0,0,,,0,0,,
,Gas,09,232328,"NEWARK, EAST (BARNETT SHALE)","CLETUS REFORMED UNIT","    1 H",,,0,0,,,0,"1,271",80,"   01  "
,,,,,,,,,,,,,,,"1,191","   02  "
,Gas,09,232335,"NEWARK, EAST (BARNETT SHALE)","APU UNIT","    4 H",,5611,33,0,,,33,"3,061","3,061","   03  "
,Gas,09,232455,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT A","    3 H",,5416,11,0,,,11,"2,700",371,"   01  "
,,,,,,,,,,,,,,,"2,329","   03  "
,Gas,09,232456,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT B","    4 H",,5415,16,0,,,16,"7,143",858,"   01  "
,,,,,,,,,,,,,,,"6,285","   03  "
,Gas,09,232461,"NEWARK, EAST (BARNETT SHALE)","SAN RAPHAEL UNIT","    1 H",,5423,21,0,,,21,"5,008",309,"   01  "
,,,,,,,,,,,,,,,"4,699","   03  "
,Gas,09,232463,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT B","    3 H",,5415,13,0,,,13,"5,487",659,"   01  "
,,,,,,,,,,,,,,,"4,828","   03  "
,Gas,09,232845,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","    2 H",,,0,0,,,0,543,543,"   02  "
,Gas,09,232846,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","    3 H",,,0,0,,,0,"6,084","6,084","   02  "
,Gas,09,232847,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE," B  5 H",,,0,0,,,0,"4,161",412,"   01  "
,,,,,,,,,,,,,,,"3,749","   02  "
,Gas,09,233016,"NEWARK, EAST (BARNETT SHALE)","PALLMEYER EAST","    1 H",,,48,0,,,48,"4,873",694,"   01  "
,,,,,,,,,,,,,,,"4,179","   03  "
,Gas,09,233118,"NEWARK, EAST (BARNETT SHALE)",OPUS,"    1H ",,,0,0,,,0,"1,116",70,"   01  "
,,,,,,,,,,,,,,,"1,046","   02  "
,Gas,09,233121,"NEWARK, EAST (BARNETT SHALE)",FARNSWORTH,"    1 H",,,0,0,,,0,0,,
,Gas,09,233155,"NEWARK, EAST (BARNETT SHALE)","SIDESHOW BOB UNIT","    1 H",,,0,0,,,0,"3,000",189,"   01  "
,,,,,,,,,,,,,,,"2,811","   02  "
,Gas,09,233374,"NEWARK, EAST (BARNETT SHALE)","POSSUM HOLLER UNIT","    3 H",,5408,0,0,,,0,0,,
,Gas,09,233376,"NEWARK, EAST (BARNETT SHALE)","SAN RAPHAEL UNIT","    4 H",,5423,29,0,,,29,"6,777",418,"   01  "
,,,,,,,,,,,,,,,"6,359","   03  "
,Gas,09,233383,"NEWARK, EAST (BARNETT SHALE)","ELLISON ESTATE","    1 H",,,0,0,,,0,"2,466","2,466","   02  "
,Gas,09,233387,"NEWARK, EAST (BARNETT SHALE)","UMA UNIT","    1 H",,,0,0,,,0,"2,316",146,"   01  "
,,,,,,,,,,,,,,,"2,170","   02  "
,Gas,09,233399,"NEWARK, EAST (BARNETT SHALE)","WIGGUM, RALPH","    4 H",,5195,1,0,,,1,0,,
,Gas,09,233402,"NEWARK, EAST (BARNETT SHALE)","820 MARTIN DEVELOPMENT UNIT","    1H ",,,0,0,,,0,"6,557","6,557","   02  "
,Gas,09,233842,"NEWARK, EAST (BARNETT SHALE)","SAN RAPHAEL UNIT","    3 H",,5423,31,0,,,31,"7,204",444,"   01  "
,,,,,,,,,,,,,,,"6,760","   03  "
,Gas,09,233887,"NEWARK, EAST (BARNETT SHALE)","GUMBLE, BARNEY","    1 H",,,1,0,,,1,0,,
,Gas,09,233889,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    4 H",,5420,9,6,,,15,"1,236",87,"   01  "
,,,,,,,,,,,,,,,"1,149","   03  "
,Gas,09,233893,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    1 H",,5420,39,27,,,66,"5,224",369,"   01  "
,,,,,,,,,,,,,,,"4,855","   03  "
,Gas,09,233895,"NEWARK, EAST (BARNETT SHALE)","LOUIS ARMSTRONG UNIT","    4 H",,5431,0,0,,,0,0,,
,Gas,09,233897,"NEWARK, EAST (BARNETT SHALE)","BOY SCOUT","    4 H",,5458,67,6,,,73,"3,809",116,"   01  "
,,,,,,,,,,,,,,,"3,693","   03  "
,Gas,09,233898,"NEWARK, EAST (BARNETT SHALE)","EAST CLETUS UNIT","    1 H",,,0,0,,,0,"2,412",152,"   01  "
,,,,,,,,,,,,,,,"2,260","   02  "
,Gas,09,233901,"NEWARK, EAST (BARNETT SHALE)","BOSWELL UNIT","    1 H",,,0,0,,,0,"2,631",86,"   01  "
,,,,,,,,,,,,,,,"2,545","   02  "
,Gas,09,233933,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE," D  3 H",,,0,0,,,0,"5,416","5,416","   02  "
,Gas,09,233934,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE," D  4 H",,,0,0,,,0,"1,593","1,593","   02  "
,Gas,09,234486,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," B  2H ",,,0,0,,,0,"4,075",137,"   01  "
,,,,,,,,,,,,,,,"3,938","   02  "
,Gas,09,235303,"NEWARK, EAST (BARNETT SHALE)","BROUMLEY, J.","    3 H",,5726,43,0,,,43,0,,
,Gas,09,235360,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT A","    4 H",,5416,11,0,,,11,"4,246",583,"   01  "
,,,,,,,,,,,,,,,"3,663","   03  "
,Gas,09,235361,"NEWARK, EAST (BARNETT SHALE)",SPUDS,"    1 H",,,148,0,,,148,"4,095",576,"   01  "
,,,,,,,,,,,,,,,"3,519","   03  "
Y,Gas,09,235362,"NEWARK, EAST (BARNETT SHALE)","HONEYCOMB UNIT","    1 H",,5437,58,21,39,"   01  ",40,"3,400",57,"   01  "
,,,,,,,,,,,,,,,"3,343","   03  "
Y,Gas,09,235363,"NEWARK, EAST (BARNETT SHALE)","HONEYCOMB UNIT","    2 H",,5437,35,6,24,"   01  ",17,849,14,"   01  "
,,,,,,,,,,,,,,,835,"   03  "
Y,Gas,09,235364,"NEWARK, EAST (BARNETT SHALE)","HONEYCOMB UNIT","    3 H",,5437,65,21,44,"   01  ",42,"3,273",54,"   01  "
,,,,,,,,,,,,,,,"3,219","   03  "
,Gas,09,235365,"NEWARK, EAST (BARNETT SHALE)","HUMMER UNIT","    1H ",,5442,43,0,,,43,"1,135",88,"   01  "
,,,,,,,,,,,,,,,"1,047","   03  "
,Gas,09,235366,"NEWARK, EAST (BARNETT SHALE)","SUGAR CRISP","    3 H",,5542,0,0,,,0,"5,655",112,"   01  "
,,,,,,,,,,,,,,,"5,543","   03  "
,Gas,09,235367,"NEWARK, EAST (BARNETT SHALE)","PALLMEYER UNIT B","    3 H",,5417,2,0,1,"   01  ",1,278,30,"   01  "
,,,,,,,,,,,,,,,248,"   03  "
,Gas,09,235368,"NEWARK, EAST (BARNETT SHALE)","PUTTEET HILL UNIT","    1 H",,5425,0,0,,,0,0,,
,Gas,09,235370,"NEWARK, EAST (BARNETT SHALE)","LOUIS ARMSTRONG UNIT","    2 H",,5430,29,2,,,31,44,12,"   01  "
,,,,,,,,,,,,,,,32,"   03  "
,Gas,09,235372,"NEWARK, EAST (BARNETT SHALE)","HOLIDAY, BILLIE","    1 H",,5440,0,0,,,0,0,,
,Gas,09,235373,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    6 H",,5403,16,0,,,16,0,,
,Gas,09,235375,"NEWARK, EAST (BARNETT SHALE)","BOY SCOUT","    2 H",,5421,90,1,,,91,"3,453",118,"   01  "
,,,,,,,,,,,,,,,"3,335","   03  "
,Gas,09,235377,"NEWARK, EAST (BARNETT SHALE)","SUGAR CRISP","    4 H",,,86,0,,,86,"1,768","1,044","   01  "
,,,,,,,,,,,,,,,724,"   03  "
,Gas,09,235380,"NEWARK, EAST (BARNETT SHALE)","MIXER, K. R. UNIT","    1 H",,5419,0,0,,,0,"3,988",163,"   01  "
,,,,,,,,,,,,,,,"3,825","   03  "
,Gas,09,235382,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    3 H",,5403,57,14,24,"   01  ",47,"4,243",329,"   01  "
,,,,,,,,,,,,,,,"3,914","   03  "
,Gas,09,235384,"NEWARK, EAST (BARNETT SHALE)","MIXER, K. R. UNIT","    4 H",,5419,72,14,,,86,"3,216",131,"   01  "
,,,,,,,,,,,,,,,"3,085","   03  "
,Gas,09,235436,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    2 H",,5403,4,2,3,"   01  ",3,482,37,"   01  "
,,,,,,,,,,,,,,,445,"   03  "
,Gas,09,235437,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    4 H",,5403,51,9,15,"   01  ",45,"2,703",209,"   01  "
,,,,,,,,,,,,,,,"2,494","   03  "
,Gas,09,235439,"NEWARK, EAST (BARNETT SHALE)","MIXER, K. R. UNIT","    3 H",,5419,2,14,,,16,"4,184",171,"   01  "
,,,,,,,,,,,,,,,"4,013","   03  "
,Gas,09,235441,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    5 H",,5403,23,9,15,"   01  ",17,"2,747",213,"   01  "
,,,,,,,,,,,,,,,"2,534","   03  "
,Gas,09,235443,"NEWARK, EAST (BARNETT SHALE)","ARMSTRONG, LOUIS UNIT","    5 H",,5431,12,0,,,12,"1,261",239,"   01  "
,,,,,,,,,,,,,,,"1,022","   03  "
,Gas,09,235445,"NEWARK, EAST (BARNETT SHALE)","PALLMEYER UNIT B","    4 H",,5417,7,9,15,"   01  ",1,"3,141",480,"   01  "
,,,,,,,,,,,,,,,"2,661","   03  "
,Gas,09,235447,"NEWARK, EAST (BARNETT SHALE)","HOLIDAY, BILLIE","    3 H",,5440,1,0,,,1,"6,631",641,"   01  "
,,,,,,,,,,,,,,,"5,990","   03  "
,Gas,09,235449,"NEWARK, EAST (BARNETT SHALE)","THELONIOUS MONK UNIT","    1 H",,5450,41,7,,,48,"8,489","1,191","   01  "
,,,,,,,,,,,,,,,"7,298","   03  "
,Gas,09,235450,"NEWARK, EAST (BARNETT SHALE)","BOY SCOUT","    3 H",,5458,64,5,,,69,"2,698",82,"   01  "
,,,,,,,,,,,,,,,"2,616","   03  "
,Gas,09,235451,"NEWARK, EAST (BARNETT SHALE)","MUTTLEY UNIT","    1H ",,,5,0,,,5,0,,
,Gas,09,235452,"NEWARK, EAST (BARNETT SHALE)","JAMES UNIT","    1 H",,5441,17,0,,,17,"2,279",197,"   01  "
,,,,,,,,,,,,,,,"2,082","   03  "
,Gas,09,235453,"NEWARK, EAST (BARNETT SHALE)","CHESBROUGH-SHAW UNIT","    2 H",,5453,5,0,,,5,"4,274",417,"   01  "
,,,,,,,,,,,,,,,"3,857","   03  "
,Gas,09,235455,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    6 H",,5425,170,31,14,"   01  ",187,"3,741",174,"   01  "
,,,,,,,,,,,,,,,"3,567","   03  "
,Gas,09,235456,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    3 H",,5420,2,2,,,4,342,24,"   01  "
,,,,,,,,,,,,,,,318,"   03  "
,Gas,09,235457,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    3 H",,5425,0,0,,,0,0,,
,Gas,09,235458,"NEWARK, EAST (BARNETT SHALE)","SAN RAPHAEL UNIT","    2 H",,5423,24,0,,,24,"4,706",290,"   01  "
,,,,,,,,,,,,,,,"4,416","   03  "
,Gas,09,235459,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    2 H",,5425,3,10,10,"   01  ",3,"2,741",127,"   01  "
,,,,,,,,,,,,,,,"2,614","   03  "
,Gas,09,235460,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    1 H",,5425,3,7,8,"   01  ",2,"2,197",102,"   01  "
,,,,,,,,,,,,,,,"2,095","   03  "
,Gas,09,235461,"NEWARK, EAST (BARNETT SHALE)","WIGGUM, RALPH","    7H ",,5212,1,0,,,1,0,,
,Gas,09,235463,"NEWARK, EAST (BARNETT SHALE)","SMITHERS, WAYLON","    3 H",,5202,0,0,,,0,0,,
,Gas,09,235467,"NEWARK, EAST (BARNETT SHALE)",RADAR,"    1 H",,5447,1,0,,,1,"2,012",420,"   01  "
,,,,,,,,,,,,,,,"1,592","   03  "
,Gas,09,235516,"NEWARK, EAST (BARNETT SHALE)",ROSIE,"    1H ",,5491,14,0,,,14,0,,
,Gas,09,235517,"NEWARK, EAST (BARNETT SHALE)","MOONEY UNIT A","    2 H",,,72,0,,,72,"6,760","1,044","   01  "
,,,,,,,,,,,,,,,"5,716","   03  "
,Gas,09,235518,"NEWARK, EAST (BARNETT SHALE)","LOVEY UNIT","    1 H",,5443,75,0,,,75,"2,623",98,"   01  "
,,,,,,,,,,,,,,,"2,525","   03  "
,Gas,09,235519,"NEWARK, EAST (BARNETT SHALE)","PALLMEYER UNIT B","    2 H",,5417,8,14,22,"   01  ",0,"4,672",714,"   01  "
,,,,,,,,,,,,,,,"3,958","   03  "
,Gas,09,235520,"NEWARK, EAST (BARNETT SHALE)",LANGDON,"    3 H",,5422,70,0,,,70,"6,093","6,093","   03  "
,Gas,09,235521,"NEWARK, EAST (BARNETT SHALE)","BUBBS UNIT","    2 H",,5425,1,1,1,"   01  ",1,351,16,"   01  "
,,,,,,,,,,,,,,,335,"   03  "
,Gas,09,235522,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    5 H",,5425,8,18,20,"   01  ",6,"5,352",249,"   01  "
,,,,,,,,,,,,,,,"5,103","   03  "
,Gas,09,235523,"NEWARK, EAST (BARNETT SHALE)","MOONEY UNIT A","    3 H",,5457,34,17,41,"   01  ",10,"5,629",700,"   01  "
,,,,,,,,,,,,,,,"4,929","   03  "
,Gas,09,235525,"NEWARK, EAST (BARNETT SHALE)","SASS UNIT","    1H ",,5434,25,4,9,"   01  ",20,"6,258",300,"   01  "
,,,,,,,,,,,,,,,"5,958","   03  "
,Gas,09,235526,"NEWARK, EAST (BARNETT SHALE)","SMITHERS, WAYLON","    4 H",,5202,0,0,,,0,0,,
,Gas,09,235528,"NEWARK, EAST (BARNETT SHALE)","MOONEY UNIT B","    2 H",,5455,0,0,,,0,"5,660","1,617","   01  "
,,,,,,,,,,,,,,,"4,043","   03  "
,Gas,09,235529,"NEWARK, EAST (BARNETT SHALE)","TED & ROY UNIT","    1 H",,5425,0,0,,,0,0,,
,Gas,09,235547,"NEWARK, EAST (BARNETT SHALE)","BOY SCOUT","    5 H",,5458,73,6,,,79,"3,355",102,"   01  "
,,,,,,,,,,,,,,,"3,253","   03  "
,Gas,09,235548,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT B","    5H ",,5415,24,0,,,24,"5,527",664,"   01  "
,,,,,,,,,,,,,,,"4,863","   03  "
,Gas,09,235549,"NEWARK, EAST (BARNETT SHALE)","GLEEN UNIT","    5 H",,5456,1,0,,,1,267,45,"   01  "
,,,,,,,,,,,,,,,222,"   03  "
,Gas,09,235550,"NEWARK, EAST (BARNETT SHALE)","GLEEN UNIT","    6 H",,5456,47,0,,,47,"6,842","1,152","   01  "
,,,,,,,,,,,,,,,"5,690","   03  "
,Gas,09,235552,"NEWARK, EAST (BARNETT SHALE)",ROSIE,"    2H ",,5491,14,0,,,14,0,,
,Gas,09,235920,"NEWARK, EAST (BARNETT SHALE)",PRIMULA,"    1 H",,,0,0,,,0,"2,813","2,813","   02  "
,Gas,09,236178,"NEWARK, EAST (BARNETT SHALE)","ARMSTRONG, LOUIS UNIT","    3 H",,5430,12,0,,,12,0,,
,Gas,09,236185,"NEWARK, EAST (BARNETT SHALE)","BILL THE CAT","    1 H",,,0,0,,,0,"2,403",151,"   01  "
,,,,,,,,,,,,,,,"2,252","   02  "
,Gas,09,236216,"NEWARK, EAST (BARNETT SHALE)","HOLIDAY, BILLIE","    2 H",,5440,0,0,,,0,793,77,"   01  "
,,,,,,,,,,,,,,,716,"   03  "
,Gas,09,236310,"NEWARK, EAST (BARNETT SHALE)","FILLMORE, MILLARD UNIT","    1 H",,5711,51,0,,,51,0,,
,Gas,09,236315,"NEWARK, EAST (BARNETT SHALE)","YOSEMITE SAM UNIT","    2H ",,5479,40,0,,,40,"9,549",687,"   01  "
,,,,,,,,,,,,,,,"8,862","   03  "
,Gas,09,236401,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER NORTH","    3 H",,,0,0,,,0,"6,053","6,053","   02  "
,Gas,09,236403,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER"," B  3H ",,,0,0,,,0,"1,991","1,991","   02  "
,Gas,09,236790,"NEWARK, EAST (BARNETT SHALE)","ACTON MEADOWS","    1H ",,5653,61,0,,,61,"2,745",334,"   01  "
,,,,,,,,,,,,,,,"2,411","   03  "
,Gas,09,236793,"NEWARK, EAST (BARNETT SHALE)","BURT TRUST","    2 H",,,0,0,,,0,"3,946","3,946","   02  "
,Gas,09,236794,"NEWARK, EAST (BARNETT SHALE)","BURT TRUST","    4 H",,,0,0,,,0,"4,237","4,237","   02  "
,Gas,09,236887,"NEWARK, EAST (BARNETT SHALE)","RED DRAGON UNIT","    3H ",,5624,45,0,37,"   01  ",8,"6,600",475,"   01  "
,,,,,,,,,,,,,,,"6,125","   03  "
,Gas,09,236937,"NEWARK, EAST (BARNETT SHALE)","EAST CLETUS UNIT","    2 H",,,0,0,,,0,0,,
,Gas,09,236939,"NEWARK, EAST (BARNETT SHALE)","YOSEMITE SAM UNIT","    8H ",,,72,0,,,72,"7,181",517,"   01  "
,,,,,,,,,,,,,,,"6,664","   03  "
,Gas,09,236940,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    7H ",,5420,29,26,,,55,"4,846",342,"   01  "
,,,,,,,,,,,,,,,"4,504","   03  "
,Gas,09,236941,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    5 H",,5420,13,11,,,24,"2,155",152,"   01  "
,,,,,,,,,,,,,,,"2,003","   03  "
,Gas,09,236942,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    8H ",,5420,12,13,,,25,"2,409",170,"   01  "
,,,,,,,,,,,,,,,"2,239","   03  "
,Gas,09,236948,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    9 H",,5420,8,3,,,11,600,42,"   01  "
,,,,,,,,,,,,,,,558,"   03  "
,Gas,09,236952,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    6H ",,5420,31,10,,,41,"1,755",124,"   01  "
,,,,,,,,,,,,,,,"1,631","   03  "
,Gas,09,236954,"NEWARK, EAST (BARNETT SHALE)","WIGGUM, RALPH","    6 H",,5200,0,0,,,0,0,,
,Gas,09,236955,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT A","    5 H",,5416,10,0,,,10,"3,938",541,"   01  "
,,,,,,,,,,,,,,,"3,397","   03  "
,Gas,09,237178,"NEWARK, EAST (BARNETT SHALE)","SUGAR CRISP","    5 H",,,175,0,,,175,"5,438","1,044","   01  "
,,,,,,,,,,,,,,,"4,394","   03  "
,Gas,09,237181,"NEWARK, EAST (BARNETT SHALE)","THELONIOUS MONK UNIT","    2 H",,5450,26,0,,,26,"1,926",270,"   01  "
,,,,,,,,,,,,,,,"1,656","   03  "
,Gas,09,237186,"NEWARK, EAST (BARNETT SHALE)","MOONEY UNIT B","    3 H",,5455,13,0,,,13,0,,
,Gas,09,237218,"NEWARK, EAST (BARNETT SHALE)","LANHAM UNIT","    2 H",,5425,65,7,,,72,0,,
,Gas,09,237529,"NEWARK, EAST (BARNETT SHALE)","BOSWELL UNIT","    4H ",,,0,0,,,0,0,,
,Gas,09,237533,"NEWARK, EAST (BARNETT SHALE)","WIGGUM, RALPH","    9 H",,5216,0,0,,,0,0,,
,Gas,09,237539,"NEWARK, EAST (BARNETT SHALE)","THELONIOUS MONK UNIT","    3 H",,5450,20,0,,,20,2,2,"   03  "
,Gas,09,237625,"NEWARK, EAST (BARNETT SHALE)","SASS UNIT","    6H ",,5434,7,1,3,"   01  ",5,"2,340",112,"   01  "
,,,,,,,,,,,,,,,"2,228","   03  "
,Gas,09,237628,"NEWARK, EAST (BARNETT SHALE)","HAWKEYE UNIT","    3H ",,5488,16,0,,,16,0,,
,Gas,09,237629,"NEWARK, EAST (BARNETT SHALE)","SASS UNIT","    7H ",,5434,15,3,4,"   01  ",14,"2,437",117,"   01  "
,,,,,,,,,,,,,,,"2,320","   03  "
,Gas,09,237630,"NEWARK, EAST (BARNETT SHALE)","BUBBS UNIT","    1H ",,5425,5,14,15,"   01  ",4,"3,826",178,"   01  "
,,,,,,,,,,,,,,,"3,648","   03  "
,Gas,09,237631,"NEWARK, EAST (BARNETT SHALE)","STETSON MASSEY UNIT","    4H ",,5468,19,0,,,19,0,,
,Gas,09,237633,"NEWARK, EAST (BARNETT SHALE)","STETSON MASSEY UNIT","    2H ",,5468,87,22,,,109,"4,571",92,"   01  "
,,,,,,,,,,,,,,,"4,479","   03  "
,Gas,09,237635,"NEWARK, EAST (BARNETT SHALE)","STETSON MASSEY UNIT","    1H ",,5468,81,23,,,104,"1,422",29,"   01  "
,,,,,,,,,,,,,,,"1,393","   03  "
,Gas,09,237636,"NEWARK, EAST (BARNETT SHALE)","SHERRY P UNIT","    4H ",,5487,3,1,,,4,"3,010",92,"   01  "
,,,,,,,,,,,,,,,"2,918","   03  "
,Gas,09,237638,"NEWARK, EAST (BARNETT SHALE)","COLONEL FLAGG UNIT","    5H ",,5474,32,0,,,32,0,,
,Gas,09,237641,"NEWARK, EAST (BARNETT SHALE)","SHERRY P UNIT","    6H ",,5487,16,1,,,17,"5,226",159,"   01  "
,,,,,,,,,,,,,,,"5,067","   03  "
,Gas,09,237643,"NEWARK, EAST (BARNETT SHALE)","WILLIAMS-FINN UNIT","    1H ",,5505,23,7,,,30,"3,723",208,"   01  "
,,,,,,,,,,,,,,,"3,515","   03  "
,Gas,09,237644,"NEWARK, EAST (BARNETT SHALE)","WILLIAMS-FINN UNIT","    2H ",,5505,13,2,,,15,"2,202",123,"   01  "
,,,,,,,,,,,,,,,"2,079","   03  "
,Gas,09,237645,"NEWARK, EAST (BARNETT SHALE)","HOOVER UNIT","    9H ",,5522,0,0,,,0,"1,677",305,"   01  "
,,,,,,,,,,,,,,,"1,372","   03  "
,Gas,09,237647,"NEWARK, EAST (BARNETT SHALE)","BERLIN UNIT","    1H ",,5509,9,10,,,19,"1,910","1,301","   01  "
,,,,,,,,,,,,,,,609,"   03  "
,Gas,09,237649,"NEWARK, EAST (BARNETT SHALE)","SHERRY P UNIT","    8H ",,5487,3,1,,,4,0,,
,Gas,09,237650,"NEWARK, EAST (BARNETT SHALE)","HOOVER UNIT","    8H ",,5522,0,0,,,0,"1,373",250,"   01  "
,,,,,,,,,,,,,,,"1,123","   03  "
,Gas,09,237656,"NEWARK, EAST (BARNETT SHALE)",RADAR,"    3H ",,5447,1,0,,,1,"2,571",536,"   01  "
,,,,,,,,,,,,,,,"2,035","   03  "
,Gas,09,237661,"NEWARK, EAST (BARNETT SHALE)","TRAPPER JOHN","    3H ",,,28,0,,,28,0,,
,Gas,09,237665,"NEWARK, EAST (BARNETT SHALE)","STEWART UNIT","    2H ",,5470,7,0,,,7,"3,808",277,"   01  "
,,,,,,,,,,,,,,,"3,531","   03  "
,Gas,09,237667,"NEWARK, EAST (BARNETT SHALE)","STEWART UNIT","    3H ",,,122,0,,,122,576,576,"   01  "
,Gas,09,237669,"NEWARK, EAST (BARNETT SHALE)","TRAPPER JOHN UNIT","    4H ",,5490,39,0,,,39,"7,049","7,049","   03  "
,Gas,09,237670,"NEWARK, EAST (BARNETT SHALE)","JAMES UNIT","    3H ",,5441,26,36,,,62,"4,393",379,"   01  "
,,,,,,,,,,,,,,,"4,014","   03  "
,Gas,09,237671,"NEWARK, EAST (BARNETT SHALE)","ZBAR LAND & CATTLE CO. UNIT","    2H ",,5492,15,0,,,15,0,,
,Gas,09,237725,"NEWARK, EAST (BARNETT SHALE)","DEBORAH LOU UNIT","    4H ",,5487,15,2,,,17,"2,993",91,"   01  "
,,,,,,,,,,,,,,,"2,902","   03  "
,Gas,09,237913,"NEWARK, EAST (BARNETT SHALE)",NOEL,"    2H ",,5446,23,0,,,23,0,,
,Gas,09,237914,"NEWARK, EAST (BARNETT SHALE)",NOEL,"    1H ",,5446,27,0,,,27,0,,
,Gas,09,237918,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," G  2H ",,,0,0,,,0,"8,105","8,105","   02  "
