"Search Criteria: "

"Filing Operator:",,,"BLACKBEARD OPERATING, LLC (073056)",,,,,,District:,,Statewide
"Prod Month:",,," Sept 2021",,,,,,"Lease Type:",,Both

,,,,,,,,,"Oil/Condensate (Whole Barrels)",,,,,"Gas/Casinghead Gas - MCF",,
,,,,,,,,,,,Disposition,,,,Disposition,
"Multiple Reports","Lease Type",District,"RRC Identifier","Field Name","Lease Name","Gas Well ID","Lease Total","Commingle Permit No.","On Hand Beginning of Month",Production,Volume,Code,"On Hand End of Month","Formation Production",Volume,Code
,Oil,08,50090,"MONAHANS, NORTH (CLEARFORK)","PEG LEG",,,,0,0,,,0,0,,
,Oil,08,50130,"MONAHANS, NORTH (CLEARFORK)",COMMANDEER,,,8107,234,"2,058","1,988","   01  ",304,"14,592","14,592","   02  "
,Oil,08,50423,"MONAHANS, NORTH (CLEARFORK)","FRANCIS DRAKE N",,,8146,381,"1,733","1,596","   01  ",518,"8,332","8,332","   02  "
,Oil,08,51085,"MONAHANS, NORTH (CLEARFORK)","GILDED LADY",,,,0,0,,,0,0,,
,Oil,08,51202,"MONAHANS, NORTH (CLEARFORK)","CAPTAIN MORGAN",,,8107,237,"2,560","2,410","   01  ",387,"11,217","11,217","   02  "
,Oil,08,52357,"MONAHANS, NORTH (CLEARFORK)","SPANISH MAIN W",,,8814,143,"2,211","2,189","   01  ",165,"8,167","8,167","   02  "
,Oil,08,52884,"MONAHANS, NORTH (CLEARFORK)",PRIVATEER,,,8844,151,"1,762","1,787","   01  ",126,"4,271","4,271","   02  "
Y,Oil,08,52891,"MONAHANS, NORTH (CLEARFORK)","DRAKE'S DRUM",,,8844,96,"1,112","1,129","   01  ",79,"7,434","7,434","   02  "
,Oil,08,53009,"MONAHANS, NORTH (CLEARFORK)","CAPTAIN KIDD",,T,,533,"1,776","1,702","   01  ",607,"4,727","4,727","   02  "
,,08,53009,"MONAHANS, NORTH (CLEARFORK)","CAPTAIN KIDD",,,8672,125,472,437,"   01  ",160,,,
,,08,53009,"MONAHANS, NORTH (CLEARFORK)","CAPTAIN KIDD",,,9999,408,"1,304","1,265","   01  ",447,,,
,Oil,08,53084,"MONAHANS, NORTH (CLEARFORK)",DINGHY,,,8844,153,"1,766","1,793","   01  ",126,"13,089","13,089","   02  "
