"Search Criteria: "

"Filing Operator:",,,"BLACKBEARD OPERATING, LLC (073056)",,,,,,District:,,Statewide
"Prod Month:",,," Jan 2021",,,,,,"Lease Type:",,Both

,,,,,,,,,"Oil/Condensate (Whole Barrels)",,,,,"Gas/Casinghead Gas - MCF",,
,,,,,,,,,,,Disposition,,,,Disposition,
"Multiple Reports","Lease Type",District,"RRC Identifier","Field Name","Lease Name","Gas Well ID","Lease Total","Commingle Permit No.","On Hand Beginning of Month",Production,Volume,Code,"On Hand End of Month","Formation Production",Volume,Code
,Gas,09,257276,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C 11H ",,,0,0,,,0,"15,817","15,817","   02  "
,Gas,09,257277,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","    8H ",,,0,0,,,0,"10,456","10,456","   02  "
,Gas,09,257278,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","   10H ",,,0,0,,,0,"9,223","9,223","   02  "
,Gas,09,257279,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","    9H ",,,0,0,,,0,"8,105","8,105","   02  "
,Gas,09,257341,"NEWARK, EAST (BARNETT SHALE)","BRISCOE WEST UNIT","    3H ",,5656,21,24,28,"   01  ",17,"21,933",718,"   01  "
,,,,,,,,,,,,,,,"21,215","   03  "
,Gas,09,257371,"NEWARK, EAST (BARNETT SHALE)","DORRIS FINLEY UNIT","    1H ",,5654,54,0,,,54,0,,
,Gas,09,257372,"NEWARK, EAST (BARNETT SHALE)","LAWHON WEST UNIT","    2H ",,,0,0,,,0,0,,
,Gas,09,257374,"NEWARK, EAST (BARNETT SHALE)","BLAIR EAST UNIT","    2H ",,,0,0,,,0,"30,354","30,354","   02  "
,Gas,09,257415,"NEWARK, EAST (BARNETT SHALE)","STEINER VALLEY RANCH","    1H ",,,0,0,,,0,"10,173",567,"   01  "
,,,,,,,,,,,,,,,"9,606","   02  "
,Gas,09,257417,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-COZART,"    4H ",,,0,0,,,0,"4,977",533,"   01  "
,,,,,,,,,,,,,,,"4,444","   02  "
Y,Gas,09,257418,"NEWARK, EAST (BARNETT SHALE)","DYER UNIT","    1H ",,5696,55,0,,,55,"5,409",93,"   01  "
,,,,,,,,,,,,,,,"5,316","   03  "
,Gas,09,257436,"NEWARK, EAST (BARNETT SHALE)","LAWHON WEST UNIT","    1H ",,,0,0,,,0,0,,
,Gas,09,257459,"NEWARK, EAST (BARNETT SHALE)","BLAIR EAST UNIT","    3H ",,,0,0,,,0,"1,752","1,752","   02  "
,Gas,09,257582,"NEWARK, EAST (BARNETT SHALE)","DORRIS FINLEY UNIT","    2H ",,5654,63,0,,,63,0,,
,Gas,09,257583,"NEWARK, EAST (BARNETT SHALE)","GREGORY FAMILY UNIT","    1H ",,5440,3,4,3,"   01  ",4,227,19,"   01  "
,,,,,,,,,,,,,,,208,"   03  "
,Gas,09,258597,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    1H ",,,0,0,,,0,"5,802","5,802","   02  "
,Gas,09,258623,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE OLIVET UNIT"," W  4H ",,,0,0,,,0,"16,349",871,"   01  "
,,,,,,,,,,,,,,,"15,478","   02  "
,Gas,09,258640,"NEWARK, EAST (BARNETT SHALE)","BLAIR EAST UNIT","    4H ",,,0,0,,,0,"3,058","3,058","   02  "
,Gas,09,258658,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q WEST UNIT","    4H ",,,0,0,,,0,0,,
,Gas,09,258668,"NEWARK, EAST (BARNETT SHALE)","GREGORY FAMILY UNIT","    3H ",,5440,6,0,3,"   01  ",3,141,12,"   01  "
,,,,,,,,,,,,,,,129,"   03  "
,Gas,09,258669,"NEWARK, EAST (BARNETT SHALE)","BRISCOE EAST UNIT","    2H ",,5700,38,7,,,45,0,,
,Gas,09,258670,"NEWARK, EAST (BARNETT SHALE)","GREGORY FAMILY UNIT","    2H ",,5440,10,4,6,"   01  ",8,"6,471",547,"   01  "
,,,,,,,,,,,,,,,"5,924","   03  "
,Gas,09,258687,"NEWARK, EAST (BARNETT SHALE)","LADD UNIT","    3H ",,5417,15,2,,,17,"16,549","2,615","   01  "
,,,,,,,,,,,,,,,"13,934","   03  "
,Gas,09,258688,"NEWARK, EAST (BARNETT SHALE)","RED DRAGON UNIT","    4H ",,5624,64,44,87,"   01  ",21,"6,489",483,"   01  "
,,,,,,,,,,,,,,,"6,006","   03  "
,Gas,09,258858,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  2H ",,,0,0,,,0,"9,472","9,472","   02  "
,Gas,09,258859,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    2H ",,,0,0,,,0,50,50,"   02  "
,Gas,09,258862,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    5H ",,,0,0,,,0,"7,157","7,157","   02  "
,Gas,09,258980,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE OLIVET UNIT"," W  3H ",,,0,0,,,0,"10,251",546,"   01  "
,,,,,,,,,,,,,,,"9,705","   02  "
,Gas,09,258987,"NEWARK, EAST (BARNETT SHALE)","LAWHON WEST UNIT","    3H ",,,0,0,,,0,0,,
,Gas,09,259005,"NEWARK, EAST (BARNETT SHALE)",CAVEN,"    3H ",,5601,0,0,,,0,0,,
,Gas,09,259027,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    1H ",,,0,0,,,0,"10,164","10,164","   02  "
,Gas,09,259224,"NEWARK, EAST (BARNETT SHALE)","SILVER BULLET UNIT","    3H ",,5542,6,0,,,6,0,,
,Gas,09,259253,"NEWARK, EAST (BARNETT SHALE)","HARRIS LANGFORD UNIT","    2H ",,5704,21,0,,,21,"4,737",340,"   01  "
,,,,,,,,,,,,,,,"4,397","   03  "
,Gas,09,259286,"NEWARK, EAST (BARNETT SHALE)","SILVER BULLET UNIT","    1H ",,5542,35,0,,,35,"4,856",91,"   01  "
,,,,,,,,,,,,,,,"4,765","   03  "
,Gas,09,259423,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    7H ",,,0,0,,,0,"2,471","2,471","   02  "
,Gas,09,259444,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    2H ",,,0,0,,,0,"12,689","12,689","   02  "
,Gas,09,259445,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    3H ",,,0,0,,,0,0,,
,Gas,09,259536,"NEWARK, EAST (BARNETT SHALE)","HARRIS LANGFORD UNIT","    1H ",,5704,29,0,,,29,"10,307",739,"   01  "
,,,,,,,,,,,,,,,"9,568","   03  "
,Gas,09,259555,"NEWARK, EAST (BARNETT SHALE)","SILVER BULLET UNIT","    4H ",,5542,35,0,,,35,"3,653",68,"   01  "
,,,,,,,,,,,,,,,"3,585","   03  "
Y,Gas,09,259961,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q WEST UNIT","    5H ",,,0,0,,,0,49,49,"   02  "
,Gas,09,259966,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q WEST UNIT","    6H ",,,0,0,,,0,"7,953","7,953","   02  "
,Gas,09,260034,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    9H ",,,0,0,,,0,"10,799","10,799","   02  "
,Gas,09,260050,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  3H ",,,0,0,,,0,"14,495","14,495","   02  "
,Gas,09,260056,"NEWARK, EAST (BARNETT SHALE)","LADD UNIT","    4H ",,5417,8,0,,,8,42,7,"   01  "
,,,,,,,,,,,,,,,35,"   03  "
,Gas,09,260114,"NEWARK, EAST (BARNETT SHALE)",CAVEN,"    6H ",,5601,19,0,,,19,0,,
,Gas,09,260125,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","   11H ",,,0,0,,,0,"5,096","5,096","   02  "
,Gas,09,260191,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  4H ",,,0,0,,,0,899,899,"   02  "
,Gas,09,260224,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  5H ",,,0,0,,,0,"14,886","14,886","   02  "
,Gas,09,260282,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    4H ",,,0,0,,,0,"11,301","11,301","   02  "
,Gas,09,260297,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    5H ",,,0,0,,,0,0,,
,Gas,09,260299,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    6H ",,,0,0,,,0,"20,362","20,362","   02  "
,Gas,09,260311,"NEWARK, EAST (BARNETT SHALE)",SNOWBALL,"    1H ",,,0,0,,,0,"9,447","1,952","   01  "
,,,,,,,,,,,,,,,"7,495","   02  "
,Gas,09,260540,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  6H ",,,0,0,,,0,"9,251","9,251","   02  "
,Gas,09,260629,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","   11H ",,,0,0,,,0,"21,879","21,879","   02  "
,Gas,09,260634,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S  7H ",,,0,0,,,0,"9,933","9,933","   02  "
,Gas,09,261234,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," N 17H ",,,0,0,,,0,"21,557","21,557","   02  "
,Gas,09,261235,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S  8H ",,,0,0,,,0,"10,992","10,992","   02  "
,Gas,09,261404,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE GATEWAY CARTWRIGHT UNIT","    4H ",,,0,0,,,0,"7,578","7,578","   02  "
,Gas,09,261508,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S  9H ",,,0,0,,,0,"12,026","12,026","   02  "
,Gas,09,261509,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," N 16H ",,,0,0,,,0,744,744,"   02  "
,Gas,09,261510,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S 12H ",,,0,0,,,0,"11,824","11,824","   02  "
,Gas,09,261511,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S 11H ",,,0,0,,,0,"13,031","13,031","   02  "
,Gas,09,261513,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," N 14H ",,,0,0,,,0,"8,525","8,525","   02  "
,Gas,09,261514,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S 10H ",,,0,0,,,0,"8,739","8,739","   02  "
,Gas,09,261515,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","   10H ",,,0,0,,,0,934,934,"   02  "
,Gas,09,261516,"NEWARK, EAST (BARNETT SHALE)","JOHN J MILES UNIT","    6H ",,,13,22,,,35,"6,517","6,517","   03  "
,Gas,09,261517,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S 13H ",,,0,0,,,0,"16,218","16,218","   02  "
Y,Gas,09,261518,"NEWARK, EAST (BARNETT SHALE)","MILL STREAM UNIT","    7H ",,5706,4,0,2,"   01  ",2,318,35,"   01  "
,,,,,,,,,,,,,,,283,"   03  "
Y,Gas,09,261521,"NEWARK, EAST (BARNETT SHALE)","MILL STREAM UNIT","    9H ",,5706,118,24,71,"   01  ",71,"11,480","1,264","   01  "
,,,,,,,,,,,,,,,"10,216","   03  "
,Gas,09,261522,"NEWARK, EAST (BARNETT SHALE)","EXELON NORTH UNIT","    9H ",,,0,0,,,0,"3,711","3,711","   02  "
Y,Gas,09,261523,"NEWARK, EAST (BARNETT SHALE)","MILL STREAM UNIT","    8H ",,5706,30,0,5,"   01  ",25,807,89,"   01  "
,,,,,,,,,,,,,,,718,"   03  "
,Gas,09,261524,"NEWARK, EAST (BARNETT SHALE)","MABERY UNIT","    1H ",,,106,25,,,131,"3,741",366,"   01  "
,,,,,,,,,,,,,,,"3,375","   03  "
,Gas,09,261525,"NEWARK, EAST (BARNETT SHALE)","EXELON NORTH UNIT","    7H ",,,0,0,,,0,"10,784","10,784","   02  "
,Gas,09,261526,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","    9H ",,,0,0,,,0,0,,
,Gas,09,261527,"NEWARK, EAST (BARNETT SHALE)","EXELON NORTH UNIT","   11H ",,,0,0,,,0,"2,740","2,740","   02  "
,Gas,09,261595,"NEWARK, EAST (BARNETT SHALE)","RADAR WEST UNIT","    2H ",,,104,6,,,110,"6,070",497,"   01  "
,,,,,,,,,,,,,,,"5,573","   03  "
,Gas,09,261885,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," N 15H ",,,0,0,,,0,"17,383","17,383","   02  "
,Gas,09,262291,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    7H ",,,0,0,,,0,"2,642","2,642","   02  "
,Gas,09,262409,"NEWARK, EAST (BARNETT SHALE)","MCGILVERY UNIT","    2H ",,5709,2,1,2,"   01  ",1,"3,831",180,"   01  "
,,,,,,,,,,,,,,,"3,651","   03  "
,Gas,09,262436,"NEWARK, EAST (BARNETT SHALE)","BARKER COFFMAN UNIT","    5H ",,5440,0,0,,,0,907,77,"   01  "
,,,,,,,,,,,,,,,830,"   03  "
,Gas,09,262973,"NEWARK, EAST (BARNETT SHALE)","CHARCA HANGER UNIT","    3H ",,5248,72,0,,,72,"7,670","7,670","   03  "
,Gas,09,263372,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE GRAPHICS UNIT","    8H ",,,0,0,,,0,"9,648",592,"   01  "
,,,,,,,,,,,,,,,"9,056","   02  "
,Gas,09,263373,"NEWARK, EAST (BARNETT SHALE)","BARKER COFFMAN UNIT","    7H ",,5440,1,1,1,"   01  ",1,"2,856",241,"   01  "
,,,,,,,,,,,,,,,"2,615","   03  "
,Gas,09,263423,"NEWARK, EAST (BARNETT SHALE)","BLAIR EAST UNIT","    1H ",,,0,0,,,0,920,920,"   02  "
,Gas,09,263467,"NEWARK, EAST (BARNETT SHALE)","BARKER COFFMAN UNIT","    6H ",,5440,37,25,28,"   01  ",34,"3,539",299,"   01  "
,,,,,,,,,,,,,,,"3,240","   03  "
,Gas,09,263579,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT ACREY UNIT"," S  2H ",,,0,0,,,0,"15,113","15,113","   02  "
,Gas,09,263580,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT ACREY UNIT"," S  3H ",,,0,0,,,0,"10,632","10,632","   02  "
,Gas,09,263613,"NEWARK, EAST (BARNETT SHALE)","DYER UNIT","    3H ",,5696,5,0,,,5,133,2,"   01  "
,,,,,,,,,,,,,,,131,"   03  "
,Gas,09,263614,"NEWARK, EAST (BARNETT SHALE)","DYER UNIT","    4H ",,5696,88,0,,,88,"5,311",91,"   01  "
,,,,,,,,,,,,,,,"5,220","   03  "
,Gas,09,263702,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE GRAPHICS UNIT","    7H ",,,0,0,,,0,"9,254",568,"   01  "
,,,,,,,,,,,,,,,"8,686","   02  "
,Gas,09,263707,"NEWARK, EAST (BARNETT SHALE)","LA FRANCE UNIT","    3H ",,5697,48,16,,,64,"2,632",396,"   01  "
,,,,,,,,,,,,,,,"2,236","   03  "
,Gas,09,263710,"NEWARK, EAST (BARNETT SHALE)","LA FRANCE UNIT","    4H ",,5697,48,16,,,64,"4,501",676,"   01  "
,,,,,,,,,,,,,,,"3,825","   03  "
,Gas,09,263711,"NEWARK, EAST (BARNETT SHALE)","CHARCA HANGER UNIT","    2H ",,5248,40,0,,,40,"7,654","7,654","   03  "
,Gas,09,263713,"NEWARK, EAST (BARNETT SHALE)","BRISCOE WEST UNIT","    5H ",,5656,29,51,50,"   01  ",30,"10,315",337,"   01  "
,,,,,,,,,,,,,,,"9,978","   03  "
,Gas,09,263714,"NEWARK, EAST (BARNETT SHALE)","BRISCOE WEST UNIT","    4H ",,5656,13,17,19,"   01  ",11,63,2,"   01  "
,,,,,,,,,,,,,,,61,"   03  "
,Gas,09,263715,"NEWARK, EAST (BARNETT SHALE)","BRISCOE WEST UNIT","    2H ",,5656,1,0,1,"   01  ",0,0,,
,Gas,09,263741,"NEWARK, EAST (BARNETT SHALE)","COYOTE CROSSING UNIT","    2H ",,5655,78,41,,,119,"8,756","1,022","   01  "
,,,,,,,,,,,,,,,"7,734","   02  "
,Gas,09,263864,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT ACREY UNIT"," S  1H ",,,0,0,,,0,"10,932","10,932","   02  "
,Gas,09,263942,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","   20H ",,,0,0,,,0,"14,504",890,"   01  "
,,,,,,,,,,,,,,,"13,614","   02  "
,Gas,09,263950,"NEWARK, EAST (BARNETT SHALE)","DYER UNIT","    2H ",,5696,5,0,,,5,"7,343",126,"   01  "
,,,,,,,,,,,,,,,"7,217","   03  "
,Gas,09,263971,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE GRAPHICS UNIT","    6H ",,,0,0,,,0,"7,664",470,"   01  "
,,,,,,,,,,,,,,,"7,194","   02  "
,Gas,09,263972,"NEWARK, EAST (BARNETT SHALE)","ACTON MEADOWS","    2H ",,5653,28,0,,,28,"6,264",746,"   01  "
,,,,,,,,,,,,,,,"5,518","   03  "
,Gas,09,264012,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT ACREY UNIT"," S  4H ",,,0,0,,,0,"14,290","14,290","   02  "
,Gas,09,264034,"NEWARK, EAST (BARNETT SHALE)","BRISCOE EAST UNIT","    4H ",,5700,30,21,,,51,"8,928",964,"   01  "
,,,,,,,,,,,,,,,"7,964","   03  "
,Gas,09,264071,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","    1H ",,,0,0,,,0,"8,466",520,"   01  "
,,,,,,,,,,,,,,,"7,946","   02  "
,Gas,09,264119,"NEWARK, EAST (BARNETT SHALE)","C. R. SHELBY UNIT","    1H ",,,0,0,,,0,"6,286",632,"   01  "
,,,,,,,,,,,,,,,"5,654","   02  "
,Gas,09,264128,"NEWARK, EAST (BARNETT SHALE)","MCGILVERY UNIT","    4H ",,5709,174,96,183,"   01  ",87,"5,675",267,"   01  "
,,,,,,,,,,,,,,,"5,408","   03  "
,Gas,09,264184,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE-LAU (SA)"," D 13H ",,,0,0,,,0,"14,715","14,715","   02  "
,Gas,09,264253,"NEWARK, EAST (BARNETT SHALE)","HOODENPYLE UNIT","    1H ",,,93,0,,,93,"5,618","1,076","   01  "
,,,,,,,,,,,,,,,"4,542","   03  "
,Gas,09,264284,"NEWARK, EAST (BARNETT SHALE)","BRANHAM KELLER UNIT","    3H ",,,26,0,,,26,"4,702",463,"   01  "
,,,,,,,,,,,,,,,"4,239","   03  "
,Gas,09,264286,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER SOUTH","    8H ",,,0,0,,,0,"10,629",652,"   01  "
,,,,,,,,,,,,,,,"9,977","   02  "
,Gas,09,264294,"NEWARK, EAST (BARNETT SHALE)","BRISCOE EAST UNIT","    3H ",,5700,9,0,,,9,"3,718",402,"   01  "
,,,,,,,,,,,,,,,"3,316","   03  "
,Gas,09,264562,"NEWARK, EAST (BARNETT SHALE)","BLAIR EAST UNIT","    5H ",,,0,0,,,0,889,889,"   02  "
,Gas,09,264851,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","   21H ",,,0,0,,,0,"8,249",506,"   01  "
,,,,,,,,,,,,,,,"7,743","   02  "
,Gas,09,264887,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE GRAPHICS UNIT","    5H ",,,0,0,,,0,"8,702",534,"   01  "
,,,,,,,,,,,,,,,"8,168","   02  "
,Gas,09,265171,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT ACREY UNIT"," S  5H ",,,0,0,,,0,"14,594","14,594","   02  "
,Gas,09,265174,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT ACREY UNIT N","    1H ",,,0,0,,,0,"16,564","16,564","   02  "
,Gas,09,265175,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT ACREY UNIT N","    2H ",,,0,0,,,0,"10,684",287,"   01  "
,,,,,,,,,,,,,,,"10,397","   02  "
,Gas,09,265181,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT ACREY UNIT N","    4H ",,,0,0,,,0,"13,061","13,061","   02  "
,Gas,09,265465,"NEWARK, EAST (BARNETT SHALE)","LANGDON B - STEWART UNIT","    3H ",,5702,9,47,,,56,"4,198",133,"   01  "
,,,,,,,,,,,,,,,"4,065","   03  "
,Gas,09,265466,"NEWARK, EAST (BARNETT SHALE)","LANGDON B - STEWART UNIT","    2H ",,5702,8,34,,,42,"4,597",145,"   01  "
,,,,,,,,,,,,,,,"4,452","   03  "
,Gas,09,265568,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT ACREY UNIT N","    3H ",,,0,0,,,0,"17,007","17,007","   02  "
Y,Gas,09,265598,"NEWARK, EAST (BARNETT SHALE)","LANGDON B UNIT","    2H ",,5702,1,0,,,1,"5,727",181,"   01  "
,,,,,,,,,,,,,,,"5,546","   03  "
,Gas,09,265599,"NEWARK, EAST (BARNETT SHALE)","BRISCOE EAST UNIT","    1H ",,5700,34,12,,,46,"15,029","1,623","   01  "
,,,,,,,,,,,,,,,"13,406","   03  "
,Gas,09,265604,"NEWARK, EAST (BARNETT SHALE)","HOFFMAN UNIT","    1H ",,5698,21,0,,,21,"3,737",59,"   01  "
,,,,,,,,,,,,,,,"3,678","   03  "
,Gas,09,265608,"NEWARK, EAST (BARNETT SHALE)","HOFFMAN UNIT","    3H ",,5698,24,0,,,24,"8,034",128,"   01  "
,,,,,,,,,,,,,,,"7,906","   03  "
,Gas,09,265609,"NEWARK, EAST (BARNETT SHALE)","HOFFMAN UNIT","    4H ",,5698,27,0,,,27,"7,865",125,"   01  "
,,,,,,,,,,,,,,,"7,740","   03  "
,Gas,09,265612,"NEWARK, EAST (BARNETT SHALE)","SPEED RACER","    3H ",,,103,41,,,144,"5,504","5,504","   03  "
,Gas,09,265620,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE-COMMERCE UNIT"," B  3H ",,,0,0,,,0,"13,134","13,134","   02  "
,Gas,09,265735,"NEWARK, EAST (BARNETT SHALE)","BRANHAM KELLER UNIT","    2H ",,5712,33,0,,,33,"1,160",232,"   01  "
,,,,,,,,,,,,,,,928,"   03  "
,Gas,09,265740,"NEWARK, EAST (BARNETT SHALE)","BRANHAM KELLER UNIT","    5H ",,5712,33,0,,,33,36,7,"   01  "
,,,,,,,,,,,,,,,29,"   03  "
,Gas,09,265772,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT ACREY UNIT N","    5H ",,,0,0,,,0,"19,650","19,650","   02  "
,Gas,09,265874,"NEWARK, EAST (BARNETT SHALE)","BRANHAM KELLER UNIT","    4H ",,5712,33,0,,,33,"6,365","1,272","   01  "
,,,,,,,,,,,,,,,"5,093","   03  "
,Gas,09,265894,"NEWARK, EAST (BARNETT SHALE)","LANGDON B - STEWART UNIT","    1H ",,5702,0,6,,,6,"6,260",198,"   01  "
,,,,,,,,,,,,,,,"6,062","   03  "
,Gas,09,266466,"NEWARK, EAST (BARNETT SHALE)","STINGRAY UNIT","    3H ",,,0,0,,,0,"8,421","8,421","   03  "
,Gas,09,267370,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE CARTWRIGHT NORTH UNIT","   13H ",,,0,0,,,0,0,,
,Gas,09,267977,"NEWARK, EAST (BARNETT SHALE)","VILLAGE CREEK WEST","    8H ",,,0,0,,,0,"17,310",995,"   01  "
,,,,,,,,,,,,,,,"16,315","   02  "
,Gas,09,268060,"NEWARK, EAST (BARNETT SHALE)","STINGRAY UNIT","    1H ",,,85,33,89,"   01  ",29,"11,260","11,260","   03  "
,Gas,09,268063,"NEWARK, EAST (BARNETT SHALE)","BRISCOE WEST UNIT","    6H ",,,4,1,3,"   01  ",2,"3,933",129,"   01  "
,,,,,,,,,,,,,,,"3,804","   03  "
,Gas,09,268066,"NEWARK, EAST (BARNETT SHALE)","BRISCOE WEST UNIT","    8H ",,,34,44,49,"   01  ",29,"4,246",139,"   01  "
,,,,,,,,,,,,,,,"4,107","   03  "
,Gas,09,268133,"NEWARK, EAST (BARNETT SHALE)","BRISCOE WEST UNIT","    7H ",,,16,13,18,"   01  ",11,"5,459",179,"   01  "
,,,,,,,,,,,,,,,"5,280","   03  "
,Gas,09,269412,"NEWARK, EAST (BARNETT SHALE)","VILLAGE CREEK WEST","   10H ",,,0,0,,,0,"13,767",792,"   01  "
,,,,,,,,,,,,,,,"12,975","   02  "
,Gas,09,272138,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","    3H ",,,0,0,,,0,"12,437","12,437","   02  "
,Gas,09,272210,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TMS UNIT","    6H ",,,0,0,,,0,"17,243","17,243","   02  "
,Gas,09,272399,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","    7H ",,,0,0,,,0,"16,735","16,735","   02  "
,Gas,09,272400,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","    5H ",,,0,0,,,0,"12,901","12,901","   02  "
,Gas,09,273608,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TMS UNIT","   16H ",,,0,0,,,0,"13,841","13,841","   02  "
,Gas,09,273714,"NEWARK, EAST (BARNETT SHALE)","VILLAGE CREEK WEST","    6H ",,,0,0,,,0,"13,098",753,"   01  "
,,,,,,,,,,,,,,,"12,345","   02  "
,Gas,09,274410,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TMS UNIT","    4H ",,,0,0,,,0,"15,238","15,238","   02  "
,Gas,09,274429,"NEWARK, EAST (BARNETT SHALE)","VILLAGE CREEK WEST","   12H ",,,0,0,,,0,"13,558",780,"   01  "
,,,,,,,,,,,,,,,"12,778","   02  "
,Gas,09,274520,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TMS UNIT","    8H ",,,0,0,,,0,"13,243","13,243","   02  "
,Gas,09,274540,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TMS UNIT","   10H ",,,0,0,,,0,"12,945","12,945","   02  "
,Gas,09,274671,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TMS UNIT","   14H ",,,0,0,,,0,"11,586","11,586","   02  "
,Gas,09,274672,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TMS UNIT","   18H ",,,0,0,,,0,"20,939","20,939","   02  "
,Gas,09,274674,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","    4H ",,,0,0,,,0,"22,846","22,846","   02  "
,Gas,09,274675,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","    6H ",,,0,0,,,0,"16,995","16,995","   02  "
,Gas,09,274837,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ROBBINS UNIT","    6H ",,,0,0,,,0,"20,010","20,010","   02  "
