"Search Criteria: "

"Filing Operator:",,,"BLACKBEARD OPERATING, LLC (073056)",,,,,,District:,,Statewide
"Prod Month:",,," Mar 2021",,,,,,"Lease Type:",,Both

,,,,,,,,,"Oil/Condensate (Whole Barrels)",,,,,"Gas/Casinghead Gas - MCF",,
,,,,,,,,,,,Disposition,,,,Disposition,
"Multiple Reports","Lease Type",District,"RRC Identifier","Field Name","Lease Name","Gas Well ID","Lease Total","Commingle Permit No.","On Hand Beginning of Month",Production,Volume,Code,"On Hand End of Month","Formation Production",Volume,Code
,Gas,09,225970,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE," L  1H ",,,0,0,,,0,"1,537",98,"   01  "
,,,,,,,,,,,,,,,"1,439","   02  "
,Gas,09,226352,"NEWARK, EAST (BARNETT SHALE)",KIMBRELL,"    2H ",,,0,0,,,0,"3,608","1,079","   01  "
,,,,,,,,,,,,,,,"2,529","   02  "
,Gas,09,226709,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER SOUTH","    1H ",,,0,0,,,0,"2,367","2,367","   02  "
,Gas,09,228242,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," G  1H ",,,0,0,,,0,"8,681","8,681","   02  "
,Gas,09,228243,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE CARTWRIGHT SOUTH UNIT","    3H ",,,0,0,,,0,0,,
,Gas,09,228246,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE CARTWRIGHT SOUTH UNIT","    2H ",,,0,0,,,0,0,,
,Gas,09,228253,"NEWARK, EAST (BARNETT SHALE)",GORDON,"    2H ",,,0,0,,,0,"3,021",409,"   01  "
,,,,,,,,,,,,,,,"2,612","   02  "
,Gas,09,228785,"NEWARK, EAST (BARNETT SHALE)","HAWKEYE UNIT","    2H ",,5488,16,0,,,16,"3,749","3,749","   03  "
,Gas,09,228899,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT ""A""","    1H ",,5416,8,0,,,8,"1,100",160,"   01  "
,,,,,,,,,,,,,,,940,"   03  "
,Gas,09,229359,"NEWARK, EAST (BARNETT SHALE)",CAUBLE,"    2H ",,,101,0,,,101,"7,538","1,447","   01  "
,,,,,,,,,,,,,,,"6,091","   03  "
,Gas,09,230455,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE 'K' UNIT"," K  2H ",,,0,0,,,0,"1,287","1,287","   02  "
,Gas,09,231019,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE," K  1 H",,,0,0,,,0,429,429,"   02  "
,Gas,09,231040,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," S  2 H",,,0,0,,,0,"3,054",146,"   01  "
,,,,,,,,,,,,,,,"2,908","   02  "
,Gas,09,231047,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," N  3H ",,,0,0,,,0,0,,
,Gas,09,231050,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-AIRPORT,"    1 H",,,0,0,,,0,"2,917",85,"   01  "
,,,,,,,,,,,,,,,"2,832","   02  "
,Gas,09,231184,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER SOUTH","    2 H",,,0,0,,,0,"2,573",250,"   01  "
,,,,,,,,,,,,,,,"2,323","   02  "
,Gas,09,231389,"NEWARK, EAST (BARNETT SHALE)","APU UNIT","    3 H",,5611,48,0,,,48,0,,
,Gas,09,231391,"NEWARK, EAST (BARNETT SHALE)",VETTE,"    3 H",,5411,48,1,46,"   01  ",3,"3,808",40,"   01  "
,,,,,,,,,,,,,,,"3,768","   03  "
,Gas,09,231393,"NEWARK, EAST (BARNETT SHALE)","TEJAS WESTERN","    1 H",,,18,0,,,18,0,,
,Gas,09,231395,"NEWARK, EAST (BARNETT SHALE)","ROE, MABEL","    2 H",,5673,51,7,,,58,"3,203",209,"   01  "
,,,,,,,,,,,,,,,"2,994","   03  "
,Gas,09,231397,"NEWARK, EAST (BARNETT SHALE)","PARKER UNIT","    1 H",,5404,0,0,,,0,0,,
Y,Gas,09,231398,"NEWARK, EAST (BARNETT SHALE)","THURSTON UNIT","    2 H",,5319,34,9,34,"   01  ",9,"1,701",91,"   01  "
,,,,,,,,,,,,,,,"1,610","   03  "
Y,Gas,09,231402,"NEWARK, EAST (BARNETT SHALE)","THURSTON UNIT","    3 H",,5319,45,30,69,"   01  ",6,"6,091",326,"   01  "
,,,,,,,,,,,,,,,"5,765","   03  "
,Gas,09,231404,"NEWARK, EAST (BARNETT SHALE)","PARKER UNIT","    3 H",,5404,8,0,,,8,"6,222",462,"   01  "
,,,,,,,,,,,,,,,"5,760","   03  "
,Gas,09,231405,"NEWARK, EAST (BARNETT SHALE)","APU UNIT","    2 H",,,125,10,,,135,"4,594","4,594","   03  "
,Gas,09,231418,"NEWARK, EAST (BARNETT SHALE)","PARKER UNIT","    2 H",,5404,29,0,,,29,"2,355",175,"   01  "
,,,,,,,,,,,,,,,"2,180","   03  "
,Gas,09,231422,"NEWARK, EAST (BARNETT SHALE)","APU UNIT","    1 H",,,195,0,,,195,"3,640","3,640","   03  "
,Gas,09,231423,"NEWARK, EAST (BARNETT SHALE)","BOB DENVER","    3 H",,5406,25,0,,,25,"2,150",467,"   01  "
,,,,,,,,,,,,,,,"1,683","   03  "
,Gas,09,231424,"NEWARK, EAST (BARNETT SHALE)","WIGGUM, RALPH","    1 H",,5195,1,0,,,1,0,,
Y,Gas,09,231426,"NEWARK, EAST (BARNETT SHALE)","MONTE CARLO","    1 H",,5677,0,0,,,0,0,,
,Gas,09,231531,"NEWARK, EAST (BARNETT SHALE)","MABEL ROE UNIT","    1 H",,5673,66,13,,,79,"3,080",201,"   01  "
,,,,,,,,,,,,,,,"2,879","   03  "
,Gas,09,231532,"NEWARK, EAST (BARNETT SHALE)",KIMBRELL,"    3 H",,,0,0,,,0,0,,
,Gas,09,231535,"NEWARK, EAST (BARNETT SHALE)",VETTE,"    4 H",,5411,50,0,47,"   01  ",3,"1,936",20,"   01  "
,,,,,,,,,,,,,,,"1,916","   03  "
,Gas,09,231539,"NEWARK, EAST (BARNETT SHALE)","BOY SCOUT","    1 H",,5421,14,0,,,14,"2,987","2,987","   03  "
,Gas,09,231540,"NEWARK, EAST (BARNETT SHALE)","S. S. MINNOW","    1 H",,,93,0,,,93,"2,466","1,079","   01  "
,,,,,,,,,,,,,,,"1,387","   03  "
,Gas,09,231545,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," B  3H ",,,0,0,,,0,"2,185",63,"   01  "
,,,,,,,,,,,,,,,"2,122","   02  "
,Gas,09,231548,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," A  1H ",,,0,0,,,0,"4,547",218,"   01  "
,,,,,,,,,,,,,,,"4,329","   02  "
,Gas,09,231671,"NEWARK, EAST (BARNETT SHALE)",STRICKLAND,"    1 H",,,0,0,,,0,"3,442","1,077","   01  "
,,,,,,,,,,,,,,,"2,365","   02  "
,Gas,09,231694,"NEWARK, EAST (BARNETT SHALE)","BOB DENVER","    4 H",,5406,19,0,,,19,"2,813",611,"   01  "
,,,,,,,,,,,,,,,"2,202","   03  "
,Gas,09,231695,"NEWARK, EAST (BARNETT SHALE)",SUNNYE,"    2 H",,5811,52,33,,,85,"2,867","2,867","   03  "
Y,Gas,09,231696,"NEWARK, EAST (BARNETT SHALE)","THURSTON UNIT","    1 H",,5319,27,43,63,"   01  ",7,"5,417",290,"   01  "
,,,,,,,,,,,,,,,"5,127","   03  "
,Gas,09,231697,"NEWARK, EAST (BARNETT SHALE)",SUNNYE,"    1 H",,5811,61,34,,,95,"4,592","4,592","   03  "
Y,Gas,09,231699,"NEWARK, EAST (BARNETT SHALE)",SKIPPER,"    4 H",,5412,85,0,,,85,"7,006","7,006","   03  "
,Gas,09,231700,"NEWARK, EAST (BARNETT SHALE)","FREELAND UNIT","    3 H",,5241,40,0,,,40,"7,913","7,913","   03  "
,Gas,09,231705,"NEWARK, EAST (BARNETT SHALE)","WIGGUM, RALPH","    2 H",,5195,1,0,,,1,0,,
,Gas,09,231707,"NEWARK, EAST (BARNETT SHALE)",CAUBLE,"    1 H",,,101,0,,,101,306,59,"   01  "
,,,,,,,,,,,,,,,247,"   03  "
Y,Gas,09,231708,"NEWARK, EAST (BARNETT SHALE)",SKIPPER,"    1 H",,5409,38,53,79,"   01  ",12,"5,636",614,"   01  "
,,,,,,,,,,,,,,,"5,022","   03  "
Y,Gas,09,231710,"NEWARK, EAST (BARNETT SHALE)","EL CAMINO UNIT","    1 H",,,47,51,,,98,"2,102","1,079","   01  "
,,,,,,,,,,,,,,,"1,023","   03  "
,Gas,09,231724,"NEWARK, EAST (BARNETT SHALE)",OPUS,"    2 H",,,0,0,,,0,"1,305",76,"   01  "
,,,,,,,,,,,,,,,"1,229","   02  "
,Gas,09,231728,"NEWARK, EAST (BARNETT SHALE)","GILLIGAN UNIT","    2 H",,5402,0,0,,,0,"2,448",271,"   01  "
,,,,,,,,,,,,,,,"2,177","   03  "
,Gas,09,231895,"NEWARK, EAST (BARNETT SHALE)","GILLIGAN UNIT","    5 H",,5402,0,0,,,0,"6,384",708,"   01  "
,,,,,,,,,,,,,,,"5,676","   03  "
,Gas,09,231896,"NEWARK, EAST (BARNETT SHALE)","GILLESPIE, DIZZY","    1 H",,,0,0,,,0,0,,
,Gas,09,231904,"NEWARK, EAST (BARNETT SHALE)","DENVER, BOB UNIT","    6 H",,5407,28,0,,,28,"2,410",350,"   01  "
,,,,,,,,,,,,,,,"2,060","   03  "
,Gas,09,231905,"NEWARK, EAST (BARNETT SHALE)","POSSUM HOLLER UNIT","    4 H",,5408,0,0,,,0,0,,
,Gas,09,231983,"NEWARK, EAST (BARNETT SHALE)","BOB DENVER UNIT","    7 H",,5407,17,0,,,17,480,70,"   01  "
,,,,,,,,,,,,,,,410,"   03  "
,Gas,09,231989,"NEWARK, EAST (BARNETT SHALE)","POSSUM HOLLER UNIT","    1 H",,5405,0,0,,,0,0,,
,Gas,09,232001,"NEWARK, EAST (BARNETT SHALE)","WIGGUM, RALPH","    3 H",,5195,1,0,,,1,0,,
,Gas,09,232003,"NEWARK, EAST (BARNETT SHALE)","GILLIGAN UNIT","    4 H",,5402,13,0,,,13,0,,
,Gas,09,232022,"NEWARK, EAST (BARNETT SHALE)","CARLSON, CARL","    1 H",,,0,0,,,0,0,,
,Gas,09,232025,"NEWARK, EAST (BARNETT SHALE)","CARLSON, CARL","    2 H",,,0,0,,,0,0,,
,Gas,09,232027,"NEWARK, EAST (BARNETT SHALE)",LANGDON,"    4 H",,5422,29,4,17,"   01  ",16,"1,162",14,"   01  "
,,,,,,,,,,,,,,,"1,148","   03  "
,Gas,09,232030,"NEWARK, EAST (BARNETT SHALE)","FORD, GERALD","    1 H",,5414,46,16,53,"   01  ",9,0,,
,Gas,09,232034,"NEWARK, EAST (BARNETT SHALE)","FORD, GERALD","    2 H",,5414,54,16,60,"   01  ",10,"4,010","1,391","   01  "
,,,,,,,,,,,,,,,"2,619","   03  "
,Gas,09,232035,"NEWARK, EAST (BARNETT SHALE)","POSSUM HOLLER UNIT","    2 H",,5408,0,0,,,0,0,,
,Gas,09,232328,"NEWARK, EAST (BARNETT SHALE)","CLETUS REFORMED UNIT","    1 H",,,0,0,,,0,"1,330",78,"   01  "
,,,,,,,,,,,,,,,"1,252","   02  "
,Gas,09,232335,"NEWARK, EAST (BARNETT SHALE)","APU UNIT","    4 H",,5611,33,0,,,33,"3,608","3,608","   03  "
,Gas,09,232455,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT A","    3 H",,5416,9,0,,,9,"1,956",285,"   01  "
,,,,,,,,,,,,,,,"1,671","   03  "
,Gas,09,232456,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT B","    4 H",,5415,15,15,14,"   01  ",16,"8,025",930,"   01  "
,,,,,,,,,,,,,,,"7,095","   03  "
Y,Gas,09,232461,"NEWARK, EAST (BARNETT SHALE)","SAN RAPHAEL UNIT","    1 H",,5423,43,26,33,"   01  ",36,"4,983",310,"   01  "
,,,,,,,,,,,,,,,"4,673","   03  "
,Gas,09,232463,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT B","    3 H",,5415,13,11,11,"   01  ",13,"6,573",762,"   01  "
,,,,,,,,,,,,,,,"5,811","   03  "
,Gas,09,232845,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","    2 H",,,0,0,,,0,302,302,"   02  "
,Gas,09,232846,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","    3 H",,,0,0,,,0,"4,738","4,738","   02  "
,Gas,09,232847,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE," B  5 H",,,0,0,,,0,"2,183",154,"   01  "
,,,,,,,,,,,,,,,"2,029","   02  "
,Gas,09,233016,"NEWARK, EAST (BARNETT SHALE)","PALLMEYER EAST","    1 H",,,48,0,,,48,"4,646",705,"   01  "
,,,,,,,,,,,,,,,"3,941","   03  "
,Gas,09,233118,"NEWARK, EAST (BARNETT SHALE)",OPUS,"    1H ",,,0,0,,,0,"1,133",66,"   01  "
,,,,,,,,,,,,,,,"1,067","   02  "
,Gas,09,233121,"NEWARK, EAST (BARNETT SHALE)",FARNSWORTH,"    1 H",,,0,0,,,0,0,,
,Gas,09,233155,"NEWARK, EAST (BARNETT SHALE)","SIDESHOW BOB UNIT","    1 H",,,0,0,,,0,"2,994",175,"   01  "
,,,,,,,,,,,,,,,"2,819","   02  "
,Gas,09,233374,"NEWARK, EAST (BARNETT SHALE)","POSSUM HOLLER UNIT","    3 H",,5408,0,0,,,0,0,,
Y,Gas,09,233376,"NEWARK, EAST (BARNETT SHALE)","SAN RAPHAEL UNIT","    4 H",,5423,55,57,54,"   01  ",58,"6,749",419,"   01  "
,,,,,,,,,,,,,,,"6,330","   03  "
,Gas,09,233383,"NEWARK, EAST (BARNETT SHALE)","ELLISON ESTATE","    1 H",,,0,0,,,0,"2,824","2,824","   02  "
,Gas,09,233387,"NEWARK, EAST (BARNETT SHALE)","UMA UNIT","    1 H",,,0,0,,,0,"2,684",157,"   01  "
,,,,,,,,,,,,,,,"2,527","   02  "
,Gas,09,233399,"NEWARK, EAST (BARNETT SHALE)","WIGGUM, RALPH","    4 H",,5195,1,0,,,1,0,,
,Gas,09,233402,"NEWARK, EAST (BARNETT SHALE)","820 MARTIN DEVELOPMENT UNIT","    1H ",,,0,0,,,0,"6,362","6,362","   02  "
,Gas,09,233842,"NEWARK, EAST (BARNETT SHALE)","SAN RAPHAEL UNIT","    3 H",,5423,62,55,59,"   01  ",58,"7,379",459,"   01  "
,,,,,,,,,,,,,,,"6,920","   03  "
,Gas,09,233887,"NEWARK, EAST (BARNETT SHALE)","GUMBLE, BARNEY","    1 H",,,1,0,,,1,109,109,"   03  "
,Gas,09,233889,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    4 H",,5420,17,7,20,"   01  ",4,"1,428",95,"   01  "
,,,,,,,,,,,,,,,"1,333","   03  "
,Gas,09,233893,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    1 H",,5420,46,26,72,"   01  ",0,"5,215",347,"   01  "
,,,,,,,,,,,,,,,"4,868","   03  "
,Gas,09,233895,"NEWARK, EAST (BARNETT SHALE)","LOUIS ARMSTRONG UNIT","    4 H",,5431,0,0,,,0,0,,
,Gas,09,233897,"NEWARK, EAST (BARNETT SHALE)","BOY SCOUT","    4 H",,5458,62,5,,,67,"4,332",108,"   01  "
,,,,,,,,,,,,,,,"4,224","   03  "
,Gas,09,233898,"NEWARK, EAST (BARNETT SHALE)","EAST CLETUS UNIT","    1 H",,,0,0,,,0,"2,516",147,"   01  "
,,,,,,,,,,,,,,,"2,369","   02  "
,Gas,09,233901,"NEWARK, EAST (BARNETT SHALE)","BOSWELL UNIT","    1 H",,,0,0,,,0,"3,168",80,"   01  "
,,,,,,,,,,,,,,,"3,088","   02  "
,Gas,09,233933,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE," D  3 H",,,0,0,,,0,"3,912","3,912","   02  "
,Gas,09,233934,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE," D  4 H",,,0,0,,,0,787,787,"   02  "
,Gas,09,234486,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," B  2H ",,,0,0,,,0,"2,917",85,"   01  "
,,,,,,,,,,,,,,,"2,832","   02  "
,Gas,09,235303,"NEWARK, EAST (BARNETT SHALE)","BROUMLEY, J.","    3 H",,5726,43,0,,,43,0,,
,Gas,09,235360,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT A","    4 H",,5416,9,0,,,9,"3,794",552,"   01  "
,,,,,,,,,,,,,,,"3,242","   03  "
Y,Gas,09,235361,"NEWARK, EAST (BARNETT SHALE)",SPUDS,"    1 H",,,143,0,,,143,"4,076",595,"   01  "
,,,,,,,,,,,,,,,"3,481","   03  "
Y,Gas,09,235362,"NEWARK, EAST (BARNETT SHALE)","HONEYCOMB UNIT","    1 H",,5437,10,18,,,28,"3,735",61,"   01  "
,,,,,,,,,,,,,,,"3,674","   03  "
Y,Gas,09,235363,"NEWARK, EAST (BARNETT SHALE)","HONEYCOMB UNIT","    2 H",,5437,12,12,,,24,"2,367",38,"   01  "
,,,,,,,,,,,,,,,"2,329","   03  "
Y,Gas,09,235364,"NEWARK, EAST (BARNETT SHALE)","HONEYCOMB UNIT","    3 H",,5437,29,8,,,37,"1,503",24,"   01  "
,,,,,,,,,,,,,,,"1,479","   03  "
,Gas,09,235365,"NEWARK, EAST (BARNETT SHALE)","HUMMER UNIT","    1H ",,5442,38,5,,,43,"1,866",137,"   01  "
,,,,,,,,,,,,,,,"1,729","   03  "
,Gas,09,235366,"NEWARK, EAST (BARNETT SHALE)","SUGAR CRISP","    3 H",,5542,0,0,,,0,"5,617",109,"   01  "
,,,,,,,,,,,,,,,"5,508","   03  "
,Gas,09,235367,"NEWARK, EAST (BARNETT SHALE)","PALLMEYER UNIT B","    3 H",,5417,2,0,,,2,130,14,"   01  "
,,,,,,,,,,,,,,,116,"   03  "
Y,Gas,09,235368,"NEWARK, EAST (BARNETT SHALE)","PUTTEET HILL UNIT","    1 H",,5425,8,6,13,"   01  ",1,0,,
Y,Gas,09,235370,"NEWARK, EAST (BARNETT SHALE)","LOUIS ARMSTRONG UNIT","    2 H",,5430,42,3,28,"   01  ",17,68,18,"   01  "
,,,,,,,,,,,,,,,50,"   03  "
,Gas,09,235372,"NEWARK, EAST (BARNETT SHALE)","HOLIDAY, BILLIE","    1 H",,5440,0,0,,,0,0,,
,Gas,09,235373,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    6 H",,5403,16,0,,,16,1,1,"   03  "
,Gas,09,235375,"NEWARK, EAST (BARNETT SHALE)","BOY SCOUT","    2 H",,5421,89,1,,,90,"3,540","3,540","   03  "
Y,Gas,09,235377,"NEWARK, EAST (BARNETT SHALE)","SUGAR CRISP","    4 H",,,86,0,,,86,"1,464","1,079","   01  "
,,,,,,,,,,,,,,,385,"   03  "
,Gas,09,235380,"NEWARK, EAST (BARNETT SHALE)","MIXER, K. R. UNIT","    1 H",,5419,1,0,,,1,"3,804",153,"   01  "
,,,,,,,,,,,,,,,"3,651","   03  "
,Gas,09,235382,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    3 H",,5403,68,29,32,"   01  ",65,"3,849",309,"   01  "
,,,,,,,,,,,,,,,"3,540","   03  "
,Gas,09,235384,"NEWARK, EAST (BARNETT SHALE)","MIXER, K. R. UNIT","    4 H",,5419,26,151,,,177,"4,060",163,"   01  "
,,,,,,,,,,,,,,,"3,897","   03  "
,Gas,09,235436,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    2 H",,5403,5,4,4,"   01  ",5,538,43,"   01  "
,,,,,,,,,,,,,,,495,"   03  "
,Gas,09,235437,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    4 H",,5403,58,20,22,"   01  ",56,"2,666",214,"   01  "
,,,,,,,,,,,,,,,"2,452","   03  "
,Gas,09,235439,"NEWARK, EAST (BARNETT SHALE)","MIXER, K. R. UNIT","    3 H",,5419,6,0,,,6,"3,816",154,"   01  "
,,,,,,,,,,,,,,,"3,662","   03  "
,Gas,09,235441,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    5 H",,5403,33,26,29,"   01  ",30,"3,496",280,"   01  "
,,,,,,,,,,,,,,,"3,216","   03  "
Y,Gas,09,235443,"NEWARK, EAST (BARNETT SHALE)","ARMSTRONG, LOUIS UNIT","    5 H",,5431,15,0,12,"   01  ",3,"1,920",322,"   01  "
,,,,,,,,,,,,,,,"1,598","   03  "
,Gas,09,235445,"NEWARK, EAST (BARNETT SHALE)","PALLMEYER UNIT B","    4 H",,5417,5,2,,,7,"3,311",496,"   01  "
,,,,,,,,,,,,,,,"2,815","   03  "
,Gas,09,235447,"NEWARK, EAST (BARNETT SHALE)","HOLIDAY, BILLIE","    3 H",,5440,1,0,,,1,"6,933",588,"   01  "
,,,,,,,,,,,,,,,"6,345","   03  "
,Gas,09,235449,"NEWARK, EAST (BARNETT SHALE)","THELONIOUS MONK UNIT","    1 H",,5450,71,37,50,"   01  ",58,"8,543","1,161","   01  "
,,,,,,,,,,,,,,,"7,382","   03  "
,Gas,09,235450,"NEWARK, EAST (BARNETT SHALE)","BOY SCOUT","    3 H",,5458,56,7,,,63,"2,352",59,"   01  "
,,,,,,,,,,,,,,,"2,293","   03  "
,Gas,09,235451,"NEWARK, EAST (BARNETT SHALE)","MUTTLEY UNIT","    1H ",,,5,0,,,5,0,,
,Gas,09,235452,"NEWARK, EAST (BARNETT SHALE)","JAMES UNIT","    1 H",,5441,17,0,,,17,"3,339",262,"   01  "
,,,,,,,,,,,,,,,"3,077","   03  "
,Gas,09,235453,"NEWARK, EAST (BARNETT SHALE)","CHESBROUGH-SHAW UNIT","    2 H",,5453,25,13,33,"   01  ",5,"5,303",480,"   01  "
,,,,,,,,,,,,,,,"4,823","   03  "
,Gas,09,235455,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    6 H",,5425,120,11,18,"   01  ",113,"3,808",171,"   01  "
,,,,,,,,,,,,,,,"3,637","   03  "
,Gas,09,235456,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    3 H",,5420,4,2,5,"   01  ",1,343,23,"   01  "
,,,,,,,,,,,,,,,320,"   03  "
,Gas,09,235457,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    3 H",,5425,0,0,,,0,0,,
,Gas,09,235458,"NEWARK, EAST (BARNETT SHALE)","SAN RAPHAEL UNIT","    2 H",,5423,44,44,41,"   01  ",47,"5,191",323,"   01  "
,,,,,,,,,,,,,,,"4,868","   03  "
,Gas,09,235459,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    2 H",,5425,0,0,,,0,"2,785",125,"   01  "
,,,,,,,,,,,,,,,"2,660","   03  "
Y,Gas,09,235460,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    1 H",,5425,1,7,4,"   01  ",4,"1,905",86,"   01  "
,,,,,,,,,,,,,,,"1,819","   03  "
,Gas,09,235461,"NEWARK, EAST (BARNETT SHALE)","WIGGUM, RALPH","    7H ",,5212,0,1,,,1,0,,
,Gas,09,235463,"NEWARK, EAST (BARNETT SHALE)","SMITHERS, WAYLON","    3 H",,5202,0,0,,,0,0,,
,Gas,09,235467,"NEWARK, EAST (BARNETT SHALE)",RADAR,"    1 H",,5447,1,0,,,1,"2,253",444,"   01  "
,,,,,,,,,,,,,,,"1,809","   03  "
,Gas,09,235516,"NEWARK, EAST (BARNETT SHALE)",ROSIE,"    1H ",,5491,14,0,,,14,0,,
,Gas,09,235517,"NEWARK, EAST (BARNETT SHALE)","MOONEY UNIT A","    2 H",,,72,0,,,72,"6,835","1,079","   01  "
,,,,,,,,,,,,,,,"5,756","   03  "
,Gas,09,235518,"NEWARK, EAST (BARNETT SHALE)","LOVEY UNIT","    1 H",,5443,75,0,,,75,"2,816",148,"   01  "
,,,,,,,,,,,,,,,"2,668","   03  "
,Gas,09,235519,"NEWARK, EAST (BARNETT SHALE)","PALLMEYER UNIT B","    2 H",,5417,5,3,,,8,"5,105",765,"   01  "
,,,,,,,,,,,,,,,"4,340","   03  "
,Gas,09,235520,"NEWARK, EAST (BARNETT SHALE)",LANGDON,"    3 H",,5422,116,24,101,"   01  ",39,"6,794",80,"   01  "
,,,,,,,,,,,,,,,"6,714","   03  "
,Gas,09,235521,"NEWARK, EAST (BARNETT SHALE)","BUBBS UNIT","    2 H",,5425,4,0,2,"   01  ",2,271,12,"   01  "
,,,,,,,,,,,,,,,259,"   03  "
,Gas,09,235522,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    5 H",,5425,0,0,,,0,"4,931",222,"   01  "
,,,,,,,,,,,,,,,"4,709","   03  "
,Gas,09,235523,"NEWARK, EAST (BARNETT SHALE)","MOONEY UNIT A","    3 H",,5457,13,0,,,13,"5,160",665,"   01  "
,,,,,,,,,,,,,,,"4,495","   03  "
,Gas,09,235525,"NEWARK, EAST (BARNETT SHALE)","SASS UNIT","    1H ",,5434,18,12,22,"   01  ",8,"6,836",332,"   01  "
,,,,,,,,,,,,,,,"6,504","   03  "
,Gas,09,235526,"NEWARK, EAST (BARNETT SHALE)","SMITHERS, WAYLON","    4 H",,5202,0,0,,,0,0,,
,Gas,09,235528,"NEWARK, EAST (BARNETT SHALE)","MOONEY UNIT B","    2 H",,5455,0,0,,,0,"7,561","1,971","   01  "
,,,,,,,,,,,,,,,"5,590","   03  "
Y,Gas,09,235529,"NEWARK, EAST (BARNETT SHALE)","TED & ROY UNIT","    1 H",,5425,1,0,,,1,"2,573",116,"   01  "
,,,,,,,,,,,,,,,"2,457","   03  "
Y,Gas,09,235547,"NEWARK, EAST (BARNETT SHALE)","BOY SCOUT","    5 H",,5458,67,6,,,73,"3,457",86,"   01  "
,,,,,,,,,,,,,,,"3,371","   03  "
,Gas,09,235548,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT B","    5H ",,5415,24,12,12,"   01  ",24,"6,816",790,"   01  "
,,,,,,,,,,,,,,,"6,026","   03  "
Y,Gas,09,235549,"NEWARK, EAST (BARNETT SHALE)","GLEEN UNIT","    5 H",,5456,1,0,,,1,240,40,"   01  "
,,,,,,,,,,,,,,,200,"   03  "
,Gas,09,235550,"NEWARK, EAST (BARNETT SHALE)","GLEEN UNIT","    6 H",,5456,32,0,,,32,"7,333","1,225","   01  "
,,,,,,,,,,,,,,,"6,108","   03  "
,Gas,09,235552,"NEWARK, EAST (BARNETT SHALE)",ROSIE,"    2H ",,5491,14,0,,,14,0,,
,Gas,09,235920,"NEWARK, EAST (BARNETT SHALE)",PRIMULA,"    1 H",,,0,0,,,0,"3,576","3,576","   02  "
Y,Gas,09,236178,"NEWARK, EAST (BARNETT SHALE)","ARMSTRONG, LOUIS UNIT","    3 H",,5430,22,2,14,"   01  ",10,0,,
,Gas,09,236185,"NEWARK, EAST (BARNETT SHALE)","BILL THE CAT","    1 H",,,0,0,,,0,"2,257",132,"   01  "
,,,,,,,,,,,,,,,"2,125","   02  "
Y,Gas,09,236216,"NEWARK, EAST (BARNETT SHALE)","HOLIDAY, BILLIE","    2 H",,5440,0,0,,,0,"1,165",99,"   01  "
,,,,,,,,,,,,,,,"1,066","   03  "
