"Search Criteria: "

"Filing Operator:",,,"BLACKBEARD OPERATING, LLC (073056)",,,,,,District:,,Statewide
"Prod Month:",,," Feb 2021",,,,,,"Lease Type:",,Both

,,,,,,,,,"Oil/Condensate (Whole Barrels)",,,,,"Gas/Casinghead Gas - MCF",,
,,,,,,,,,,,Disposition,,,,Disposition,
"Multiple Reports","Lease Type",District,"RRC Identifier","Field Name","Lease Name","Gas Well ID","Lease Total","Commingle Permit No.","On Hand Beginning of Month",Production,Volume,Code,"On Hand End of Month","Formation Production",Volume,Code
,,,,,,,,,,,,,,,"2,363","   02  "
,Gas,09,233374,"NEWARK, EAST (BARNETT SHALE)","POSSUM HOLLER UNIT","    3 H",,5408,0,0,,,0,0,,
,Gas,09,233376,"NEWARK, EAST (BARNETT SHALE)","SAN RAPHAEL UNIT","    4 H",,5423,55,0,,,55,"5,310",331,"   01  "
,,,,,,,,,,,,,,,"4,979","   03  "
,Gas,09,233383,"NEWARK, EAST (BARNETT SHALE)","ELLISON ESTATE","    1 H",,,0,0,,,0,"2,179","2,179","   02  "
,Gas,09,233387,"NEWARK, EAST (BARNETT SHALE)","UMA UNIT","    1 H",,,0,0,,,0,"2,296",127,"   01  "
,,,,,,,,,,,,,,,"2,169","   02  "
,Gas,09,233399,"NEWARK, EAST (BARNETT SHALE)","WIGGUM, RALPH","    4 H",,5195,1,0,,,1,0,,
,Gas,09,233402,"NEWARK, EAST (BARNETT SHALE)","820 MARTIN DEVELOPMENT UNIT","    1H ",,,0,0,,,0,"5,076","5,076","   02  "
,Gas,09,233842,"NEWARK, EAST (BARNETT SHALE)","SAN RAPHAEL UNIT","    3 H",,5423,62,0,,,62,"6,797",423,"   01  "
,,,,,,,,,,,,,,,"6,374","   03  "
,Gas,09,233887,"NEWARK, EAST (BARNETT SHALE)","GUMBLE, BARNEY","    1 H",,,1,0,,,1,178,178,"   03  "
,Gas,09,233889,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    4 H",,5420,6,11,,,17,"1,106",70,"   01  "
,,,,,,,,,,,,,,,"1,036","   03  "
,Gas,09,233893,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    1 H",,5420,13,33,,,46,"3,495",221,"   01  "
,,,,,,,,,,,,,,,"3,274","   03  "
,Gas,09,233895,"NEWARK, EAST (BARNETT SHALE)","LOUIS ARMSTRONG UNIT","    4 H",,5431,0,0,,,0,0,,
,Gas,09,233897,"NEWARK, EAST (BARNETT SHALE)","BOY SCOUT","    4 H",,5458,62,0,,,62,"3,818",82,"   01  "
,,,,,,,,,,,,,,,"3,736","   03  "
,Gas,09,233898,"NEWARK, EAST (BARNETT SHALE)","EAST CLETUS UNIT","    1 H",,,0,0,,,0,"2,136",118,"   01  "
,,,,,,,,,,,,,,,"2,018","   02  "
,Gas,09,233901,"NEWARK, EAST (BARNETT SHALE)","BOSWELL UNIT","    1 H",,,0,0,,,0,"1,686",65,"   01  "
,,,,,,,,,,,,,,,"1,621","   02  "
,Gas,09,233933,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE," D  3 H",,,0,0,,,0,"1,579","1,579","   02  "
,Gas,09,233934,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE," D  4 H",,,0,0,,,0,433,433,"   02  "
,Gas,09,234486,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," B  2H ",,,0,0,,,0,"1,725",82,"   01  "
,,,,,,,,,,,,,,,"1,643","   02  "
,Gas,09,235303,"NEWARK, EAST (BARNETT SHALE)","BROUMLEY, J.","    3 H",,5726,43,0,,,43,0,,
,Gas,09,235360,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT A","    4 H",,5416,9,0,,,9,"4,133",588,"   01  "
,,,,,,,,,,,,,,,"3,545","   03  "
Y,Gas,09,235361,"NEWARK, EAST (BARNETT SHALE)",SPUDS,"    1 H",,,143,0,,,143,"2,539",538,"   01  "
,,,,,,,,,,,,,,,"2,001","   03  "
Y,Gas,09,235362,"NEWARK, EAST (BARNETT SHALE)","HONEYCOMB UNIT","    1 H",,5437,10,0,,,10,"3,045",55,"   01  "
,,,,,,,,,,,,,,,"2,990","   03  "
Y,Gas,09,235363,"NEWARK, EAST (BARNETT SHALE)","HONEYCOMB UNIT","    2 H",,5437,12,0,,,12,"2,037",37,"   01  "
,,,,,,,,,,,,,,,"2,000","   03  "
Y,Gas,09,235364,"NEWARK, EAST (BARNETT SHALE)","HONEYCOMB UNIT","    3 H",,5437,29,0,,,29,"1,267",23,"   01  "
,,,,,,,,,,,,,,,"1,244","   03  "
,Gas,09,235365,"NEWARK, EAST (BARNETT SHALE)","HUMMER UNIT","    1H ",,5442,38,0,,,38,"1,461",123,"   01  "
,,,,,,,,,,,,,,,"1,338","   03  "
,Gas,09,235366,"NEWARK, EAST (BARNETT SHALE)","SUGAR CRISP","    3 H",,5542,0,0,,,0,"4,132",88,"   01  "
,,,,,,,,,,,,,,,"4,044","   03  "
,Gas,09,235367,"NEWARK, EAST (BARNETT SHALE)","PALLMEYER UNIT B","    3 H",,5417,2,0,,,2,47,6,"   01  "
,,,,,,,,,,,,,,,41,"   03  "
,Gas,09,235368,"NEWARK, EAST (BARNETT SHALE)","PUTTEET HILL UNIT","    1 H",,5425,4,17,13,"   01  ",8,0,,
Y,Gas,09,235370,"NEWARK, EAST (BARNETT SHALE)","LOUIS ARMSTRONG UNIT","    2 H",,5430,32,10,,,42,60,13,"   01  "
,,,,,,,,,,,,,,,47,"   03  "
,Gas,09,235372,"NEWARK, EAST (BARNETT SHALE)","HOLIDAY, BILLIE","    1 H",,5440,0,0,,,0,0,,
,Gas,09,235373,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    6 H",,5403,15,1,,,16,320,37,"   01  "
,,,,,,,,,,,,,,,283,"   03  "
,Gas,09,235375,"NEWARK, EAST (BARNETT SHALE)","BOY SCOUT","    2 H",,5421,15,74,,,89,"3,527",16,"   01  "
,,,,,,,,,,,,,,,"3,511","   03  "
Y,Gas,09,235377,"NEWARK, EAST (BARNETT SHALE)","SUGAR CRISP","    4 H",,,86,0,,,86,"1,147",974,"   01  "
,,,,,,,,,,,,,,,173,"   03  "
,Gas,09,235380,"NEWARK, EAST (BARNETT SHALE)","MIXER, K. R. UNIT","    1 H",,5419,1,0,,,1,"3,097",123,"   01  "
,,,,,,,,,,,,,,,"2,974","   03  "
,Gas,09,235382,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    3 H",,5403,58,10,,,68,"3,689",425,"   01  "
,,,,,,,,,,,,,,,"3,264","   03  "
,Gas,09,235384,"NEWARK, EAST (BARNETT SHALE)","MIXER, K. R. UNIT","    4 H",,5419,26,0,,,26,"3,588",143,"   01  "
,,,,,,,,,,,,,,,"3,445","   03  "
,Gas,09,235436,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    2 H",,5403,5,0,,,5,0,,
,Gas,09,235437,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    4 H",,5403,51,7,,,58,"2,845",328,"   01  "
,,,,,,,,,,,,,,,"2,517","   03  "
,Gas,09,235439,"NEWARK, EAST (BARNETT SHALE)","MIXER, K. R. UNIT","    3 H",,5419,6,0,,,6,"3,525",140,"   01  "
,,,,,,,,,,,,,,,"3,385","   03  "
,Gas,09,235441,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    5 H",,5403,27,6,,,33,"2,327",268,"   01  "
,,,,,,,,,,,,,,,"2,059","   03  "
Y,Gas,09,235443,"NEWARK, EAST (BARNETT SHALE)","ARMSTRONG, LOUIS UNIT","    5 H",,5431,15,0,,,15,"1,562",254,"   01  "
,,,,,,,,,,,,,,,"1,308","   03  "
,Gas,09,235445,"NEWARK, EAST (BARNETT SHALE)","PALLMEYER UNIT B","    4 H",,5417,5,0,,,5,"3,299",581,"   01  "
,,,,,,,,,,,,,,,"2,718","   03  "
,Gas,09,235447,"NEWARK, EAST (BARNETT SHALE)","HOLIDAY, BILLIE","    3 H",,5440,1,0,,,1,"6,503",490,"   01  "
,,,,,,,,,,,,,,,"6,013","   03  "
,Gas,09,235449,"NEWARK, EAST (BARNETT SHALE)","THELONIOUS MONK UNIT","    1 H",,5450,58,13,,,71,"6,601",824,"   01  "
,,,,,,,,,,,,,,,"5,777","   03  "
,Gas,09,235450,"NEWARK, EAST (BARNETT SHALE)","BOY SCOUT","    3 H",,5458,56,0,,,56,"2,196",47,"   01  "
,,,,,,,,,,,,,,,"2,149","   03  "
,Gas,09,235451,"NEWARK, EAST (BARNETT SHALE)","MUTTLEY UNIT","    1H ",,,5,0,,,5,0,,
,Gas,09,235452,"NEWARK, EAST (BARNETT SHALE)","JAMES UNIT","    1 H",,5441,17,0,,,17,"3,279",271,"   01  "
,,,,,,,,,,,,,,,"3,008","   03  "
,Gas,09,235453,"NEWARK, EAST (BARNETT SHALE)","CHESBROUGH-SHAW UNIT","    2 H",,5453,25,0,,,25,"5,223",544,"   01  "
,,,,,,,,,,,,,,,"4,679","   03  "
,Gas,09,235455,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    6 H",,5425,139,25,44,"   01  ",120,"3,612",168,"   01  "
,,,,,,,,,,,,,,,"3,444","   03  "
,Gas,09,235456,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    3 H",,5420,1,3,,,4,294,19,"   01  "
,,,,,,,,,,,,,,,275,"   03  "
,Gas,09,235457,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    3 H",,5425,0,0,,,0,0,,
,Gas,09,235458,"NEWARK, EAST (BARNETT SHALE)","SAN RAPHAEL UNIT","    2 H",,5423,44,0,,,44,"5,078",316,"   01  "
,,,,,,,,,,,,,,,"4,762","   03  "
,Gas,09,235459,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    2 H",,5425,0,0,,,0,"1,919",89,"   01  "
,,,,,,,,,,,,,,,"1,830","   03  "
Y,Gas,09,235460,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    1 H",,5425,1,0,,,1,244,11,"   01  "
,,,,,,,,,,,,,,,233,"   03  "
,Gas,09,235461,"NEWARK, EAST (BARNETT SHALE)","WIGGUM, RALPH","    7H ",,5212,0,0,,,0,0,,
,Gas,09,235463,"NEWARK, EAST (BARNETT SHALE)","SMITHERS, WAYLON","    3 H",,5202,0,0,,,0,0,,
,Gas,09,235467,"NEWARK, EAST (BARNETT SHALE)",RADAR,"    1 H",,5447,1,0,,,1,"1,913",367,"   01  "
,,,,,,,,,,,,,,,"1,546","   03  "
,Gas,09,235516,"NEWARK, EAST (BARNETT SHALE)",ROSIE,"    1H ",,5491,14,0,,,14,0,,
,Gas,09,235517,"NEWARK, EAST (BARNETT SHALE)","MOONEY UNIT A","    2 H",,,72,0,,,72,"6,015",883,"   01  "
,,,,,,,,,,,,,,,"5,132","   03  "
,Gas,09,235518,"NEWARK, EAST (BARNETT SHALE)","LOVEY UNIT","    1 H",,5443,75,0,,,75,"2,291",132,"   01  "
,,,,,,,,,,,,,,,"2,159","   03  "
,Gas,09,235519,"NEWARK, EAST (BARNETT SHALE)","PALLMEYER UNIT B","    2 H",,5417,5,0,,,5,"3,057",539,"   01  "
,,,,,,,,,,,,,,,"2,518","   03  "
,Gas,09,235520,"NEWARK, EAST (BARNETT SHALE)",LANGDON,"    3 H",,5422,60,56,,,116,"5,582",66,"   01  "
,,,,,,,,,,,,,,,"5,516","   03  "
Y,Gas,09,235521,"NEWARK, EAST (BARNETT SHALE)","BUBBS UNIT","    2 H",,5425,6,5,7,"   01  ",4,306,14,"   01  "
,,,,,,,,,,,,,,,292,"   03  "
,Gas,09,235522,"NEWARK, EAST (BARNETT SHALE)","PUTTEET, C. R. UNIT","    5 H",,5425,0,0,,,0,"4,987",232,"   01  "
,,,,,,,,,,,,,,,"4,755","   03  "
,Gas,09,235523,"NEWARK, EAST (BARNETT SHALE)","MOONEY UNIT A","    3 H",,5457,13,0,,,13,"2,964",337,"   01  "
,,,,,,,,,,,,,,,"2,627","   03  "
,Gas,09,235525,"NEWARK, EAST (BARNETT SHALE)","SASS UNIT","    1H ",,5434,18,0,,,18,"5,050",275,"   01  "
,,,,,,,,,,,,,,,"4,775","   03  "
,Gas,09,235526,"NEWARK, EAST (BARNETT SHALE)","SMITHERS, WAYLON","    4 H",,5202,0,0,,,0,0,,
,Gas,09,235528,"NEWARK, EAST (BARNETT SHALE)","MOONEY UNIT B","    2 H",,5455,128,11,139,"   01  ",0,"6,890","1,786","   01  "
,,,,,,,,,,,,,,,"5,104","   03  "
Y,Gas,09,235529,"NEWARK, EAST (BARNETT SHALE)","TED & ROY UNIT","    1 H",,5425,1,0,,,1,"2,687",125,"   01  "
,,,,,,,,,,,,,,,"2,562","   03  "
,Gas,09,235547,"NEWARK, EAST (BARNETT SHALE)","BOY SCOUT","    5 H",,5458,67,0,,,67,"3,031",65,"   01  "
,,,,,,,,,,,,,,,"2,966","   03  "
,Gas,09,235548,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT B","    5H ",,5415,24,0,,,24,"5,038",665,"   01  "
,,,,,,,,,,,,,,,"4,373","   03  "
Y,Gas,09,235549,"NEWARK, EAST (BARNETT SHALE)","GLEEN UNIT","    5 H",,5456,2,3,4,"   01  ",1,463,89,"   01  "
,,,,,,,,,,,,,,,374,"   03  "
Y,Gas,09,235550,"NEWARK, EAST (BARNETT SHALE)","GLEEN UNIT","    6 H",,5456,53,25,46,"   01  ",32,"5,053",974,"   01  "
,,,,,,,,,,,,,,,"4,079","   03  "
,Gas,09,235552,"NEWARK, EAST (BARNETT SHALE)",ROSIE,"    2H ",,5491,14,0,,,14,0,,
,Gas,09,235920,"NEWARK, EAST (BARNETT SHALE)",PRIMULA,"    1 H",,,0,0,,,0,"2,685","2,685","   02  "
,Gas,09,236178,"NEWARK, EAST (BARNETT SHALE)","ARMSTRONG, LOUIS UNIT","    3 H",,5430,22,0,,,22,0,,
,Gas,09,236185,"NEWARK, EAST (BARNETT SHALE)","BILL THE CAT","    1 H",,,0,0,,,0,"2,179",121,"   01  "
,,,,,,,,,,,,,,,"2,058","   02  "
Y,Gas,09,236216,"NEWARK, EAST (BARNETT SHALE)","HOLIDAY, BILLIE","    2 H",,5440,0,0,,,0,"1,719",130,"   01  "
,,,,,,,,,,,,,,,"1,589","   03  "
,Gas,09,236310,"NEWARK, EAST (BARNETT SHALE)","FILLMORE, MILLARD UNIT","    1 H",,5711,51,0,,,51,0,,
,Gas,09,236315,"NEWARK, EAST (BARNETT SHALE)","YOSEMITE SAM UNIT","    2H ",,5479,12,103,95,"   01  ",20,"8,606",613,"   01  "
,,,,,,,,,,,,,,,"7,993","   03  "
,Gas,09,236401,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER NORTH","    3 H",,,0,0,,,0,"2,883","2,883","   02  "
,Gas,09,236403,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER"," B  3H ",,,0,0,,,0,861,861,"   02  "
,Gas,09,236790,"NEWARK, EAST (BARNETT SHALE)","ACTON MEADOWS","    1H ",,5653,25,0,,,25,"1,992",253,"   01  "
,,,,,,,,,,,,,,,"1,739","   03  "
,Gas,09,236793,"NEWARK, EAST (BARNETT SHALE)","BURT TRUST","    2 H",,,0,0,,,0,"3,008","3,008","   02  "
,Gas,09,236794,"NEWARK, EAST (BARNETT SHALE)","BURT TRUST","    4 H",,,0,0,,,0,"3,265","3,265","   02  "
,Gas,09,236887,"NEWARK, EAST (BARNETT SHALE)","RED DRAGON UNIT","    3H ",,5624,23,28,,,51,"5,345",381,"   01  "
,,,,,,,,,,,,,,,"4,964","   03  "
,Gas,09,236937,"NEWARK, EAST (BARNETT SHALE)","EAST CLETUS UNIT","    2 H",,,0,0,,,0,0,,
,Gas,09,236939,"NEWARK, EAST (BARNETT SHALE)","YOSEMITE SAM UNIT","    8H ",,,61,0,,,61,"6,675",475,"   01  "
,,,,,,,,,,,,,,,"6,200","   03  "
,Gas,09,236940,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    7H ",,5420,12,43,,,55,"4,546",287,"   01  "
,,,,,,,,,,,,,,,"4,259","   03  "
,Gas,09,236941,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    5 H",,5420,7,13,,,20,"1,304",82,"   01  "
,,,,,,,,,,,,,,,"1,222","   03  "
,Gas,09,236942,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    8H ",,5420,8,17,,,25,"1,835",116,"   01  "
,,,,,,,,,,,,,,,"1,719","   03  "
,Gas,09,236948,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    9 H",,5420,5,7,,,12,735,46,"   01  "
,,,,,,,,,,,,,,,689,"   03  "
,Gas,09,236952,"NEWARK, EAST (BARNETT SHALE)","BIG ROCK CANDY MOUNTAIN","    6H ",,5420,29,15,,,44,"1,581",100,"   01  "
,,,,,,,,,,,,,,,"1,481","   03  "
,Gas,09,236954,"NEWARK, EAST (BARNETT SHALE)","WIGGUM, RALPH","    6 H",,5200,0,0,,,0,0,,
,Gas,09,236955,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT A","    5 H",,5416,8,0,,,8,"3,263",464,"   01  "
,,,,,,,,,,,,,,,"2,799","   03  "
Y,Gas,09,237178,"NEWARK, EAST (BARNETT SHALE)","SUGAR CRISP","    5 H",,,89,0,,,89,"5,921",974,"   01  "
,,,,,,,,,,,,,,,"4,947","   03  "
,Gas,09,237181,"NEWARK, EAST (BARNETT SHALE)","THELONIOUS MONK UNIT","    2 H",,5450,30,4,,,34,"2,363",295,"   01  "
,,,,,,,,,,,,,,,"2,068","   03  "
,Gas,09,237186,"NEWARK, EAST (BARNETT SHALE)","MOONEY UNIT B","    3 H",,5455,13,0,,,13,0,,
,Gas,09,237218,"NEWARK, EAST (BARNETT SHALE)","LANHAM UNIT","    2 H",,5425,53,11,17,"   01  ",47,0,,
,Gas,09,237529,"NEWARK, EAST (BARNETT SHALE)","BOSWELL UNIT","    4H ",,,0,0,,,0,0,,
,Gas,09,237533,"NEWARK, EAST (BARNETT SHALE)","WIGGUM, RALPH","    9 H",,5216,0,0,,,0,0,,
,Gas,09,237539,"NEWARK, EAST (BARNETT SHALE)","THELONIOUS MONK UNIT","    3 H",,5450,0,0,,,0,0,,
,Gas,09,237625,"NEWARK, EAST (BARNETT SHALE)","SASS UNIT","    6H ",,5434,9,0,,,9,"1,680",91,"   01  "
,,,,,,,,,,,,,,,"1,589","   03  "
,Gas,09,237628,"NEWARK, EAST (BARNETT SHALE)","HAWKEYE UNIT","    3H ",,5488,16,0,,,16,0,,
,Gas,09,237629,"NEWARK, EAST (BARNETT SHALE)","SASS UNIT","    7H ",,5434,21,0,,,21,"1,517",83,"   01  "
,,,,,,,,,,,,,,,"1,434","   03  "
Y,Gas,09,237630,"NEWARK, EAST (BARNETT SHALE)","BUBBS UNIT","    1H ",,5425,9,46,33,"   01  ",22,"3,735",174,"   01  "
,,,,,,,,,,,,,,,"3,561","   03  "
,Gas,09,237631,"NEWARK, EAST (BARNETT SHALE)","STETSON MASSEY UNIT","    4H ",,5468,6,0,3,"   01  ",3,0,,
Y,Gas,09,237633,"NEWARK, EAST (BARNETT SHALE)","STETSON MASSEY UNIT","    2H ",,5468,7,155,87,"   01  ",75,"4,267",66,"   01  "
,,,,,,,,,,,,,,,"4,201","   03  "
Y,Gas,09,237635,"NEWARK, EAST (BARNETT SHALE)","STETSON MASSEY UNIT","    1H ",,5468,84,65,80,"   01  ",69,"1,351",21,"   01  "
,,,,,,,,,,,,,,,"1,330","   03  "
Y,Gas,09,237636,"NEWARK, EAST (BARNETT SHALE)","SHERRY P UNIT","    4H ",,5487,1,0,1,"   01  ",0,"2,733",68,"   01  "
,,,,,,,,,,,,,,,"2,665","   03  "
,Gas,09,237638,"NEWARK, EAST (BARNETT SHALE)","COLONEL FLAGG UNIT","    5H ",,5474,32,0,,,32,0,,
,Gas,09,237641,"NEWARK, EAST (BARNETT SHALE)","SHERRY P UNIT","    6H ",,5487,28,262,166,"   01  ",124,"4,887",122,"   01  "
,,,,,,,,,,,,,,,"4,765","   03  "
,Gas,09,237643,"NEWARK, EAST (BARNETT SHALE)","WILLIAMS-FINN UNIT","    1H ",,5505,39,6,,,45,"2,474","2,474","   03  "
,Gas,09,237644,"NEWARK, EAST (BARNETT SHALE)","WILLIAMS-FINN UNIT","    2H ",,5505,39,19,,,58,"2,838","2,838","   03  "
,Gas,09,237645,"NEWARK, EAST (BARNETT SHALE)","HOOVER UNIT","    9H ",,5522,0,0,,,0,"1,472",249,"   01  "
,,,,,,,,,,,,,,,"1,223","   03  "
,Gas,09,237647,"NEWARK, EAST (BARNETT SHALE)","BERLIN UNIT","    1H ",,5509,6,1,,,7,957,725,"   01  "
,,,,,,,,,,,,,,,232,"   03  "
Y,Gas,09,237649,"NEWARK, EAST (BARNETT SHALE)","SHERRY P UNIT","    8H ",,5487,1,0,1,"   01  ",0,1,1,"   03  "
,Gas,09,237650,"NEWARK, EAST (BARNETT SHALE)","HOOVER UNIT","    8H ",,5522,0,0,,,0,"1,176",199,"   01  "
,,,,,,,,,,,,,,,977,"   03  "
,Gas,09,237656,"NEWARK, EAST (BARNETT SHALE)",RADAR,"    3H ",,5447,1,0,,,1,"1,738",333,"   01  "
,,,,,,,,,,,,,,,"1,405","   03  "
,Gas,09,237661,"NEWARK, EAST (BARNETT SHALE)","TRAPPER JOHN","    3H ",,,28,0,,,28,0,,
,Gas,09,237665,"NEWARK, EAST (BARNETT SHALE)","STEWART UNIT","    2H ",,5470,7,0,,,7,"3,791",350,"   01  "
,,,,,,,,,,,,,,,"3,441","   03  "
,Gas,09,237667,"NEWARK, EAST (BARNETT SHALE)","STEWART UNIT","    3H ",,,122,0,,,122,538,538,"   01  "
,Gas,09,237669,"NEWARK, EAST (BARNETT SHALE)","TRAPPER JOHN UNIT","    4H ",,5490,39,0,,,39,"5,997","5,997","   03  "
,Gas,09,237670,"NEWARK, EAST (BARNETT SHALE)","JAMES UNIT","    3H ",,5441,11,0,,,11,"4,014",332,"   01  "
,,,,,,,,,,,,,,,"3,682","   03  "
,Gas,09,237671,"NEWARK, EAST (BARNETT SHALE)","ZBAR LAND & CATTLE CO. UNIT","    2H ",,5492,15,0,,,15,0,,
,Gas,09,237725,"NEWARK, EAST (BARNETT SHALE)","DEBORAH LOU UNIT","    4H ",,5487,17,262,160,"   01  ",119,"3,555",89,"   01  "
,,,,,,,,,,,,,,,"3,466","   03  "
,Gas,09,237913,"NEWARK, EAST (BARNETT SHALE)",NOEL,"    2H ",,5446,23,0,,,23,0,,
,Gas,09,237914,"NEWARK, EAST (BARNETT SHALE)",NOEL,"    1H ",,5446,27,0,,,27,0,,
,Gas,09,237918,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," G  2H ",,,0,0,,,0,"4,669","4,669","   02  "
,Gas,09,237919,"NEWARK, EAST (BARNETT SHALE)","CHESBROUGH-SHAW UNIT","    3H ",,5453,0,0,,,0,"2,267",236,"   01  "
,,,,,,,,,,,,,,,"2,031","   03  "
,Gas,09,237921,"NEWARK, EAST (BARNETT SHALE)","CAMPOS UNIT B","    6H ",,5415,10,0,,,10,"3,524",465,"   01  "
,,,,,,,,,,,,,,,"3,059","   03  "
,Gas,09,237951,"NEWARK, EAST (BARNETT SHALE)","J. BROUMLEY UNIT","    4H ",,5726,54,0,,,54,0,,
,Gas,09,237962,"NEWARK, EAST (BARNETT SHALE)","MAJOR BURNS UNIT","    2H ",,5489,4,0,,,4,0,,
,Gas,09,237963,"NEWARK, EAST (BARNETT SHALE)","COLONEL FLAGG UNIT","    3H ",,5496,11,0,,,11,"1,996","1,996","   03  "
Y,Gas,09,237965,"NEWARK, EAST (BARNETT SHALE)","HONEYCOMB UNIT","    4H ",,5437,5,0,,,5,"4,719",86,"   01  "
,,,,,,,,,,,,,,,"4,633","   03  "
,Gas,09,237966,"NEWARK, EAST (BARNETT SHALE)",RANDLE,"    1H ",,5403,0,0,,,0,15,2,"   01  "
,,,,,,,,,,,,,,,13,"   03  "
,Gas,09,237967,"NEWARK, EAST (BARNETT SHALE)","YOSEMITE SAM UNIT","    4H ",,5480,42,0,,,42,0,,
,Gas,09,237968,"NEWARK, EAST (BARNETT SHALE)","YOSEMITE SAM UNIT","    5H ",,5480,2,0,,,2,0,,
,Gas,09,237971,"NEWARK, EAST (BARNETT SHALE)","LANGDON UNIT A","    3H ",,5466,38,0,,,38,0,,
,Gas,09,237974,"NEWARK, EAST (BARNETT SHALE)","GOLDSMITH HILTON UNIT","    2H ",,,0,0,,,0,0,,
,Gas,09,237975,"NEWARK, EAST (BARNETT SHALE)","GOLDSMITH HILTON UNIT","    3H ",,,0,0,,,0,"5,190",288,"   01  "
,,,,,,,,,,,,,,,"4,902","   02  "
,Gas,09,237979,"NEWARK, EAST (BARNETT SHALE)","GOLDSMITH HILTON UNIT","    1H ",,,0,0,,,0,0,,
,Gas,09,238024,"NEWARK, EAST (BARNETT SHALE)","HUMMER UNIT","    2H ",,5442,4,0,,,4,"4,225",356,"   01  "
,,,,,,,,,,,,,,,"3,869","   03  "
,Gas,09,238042,"NEWARK, EAST (BARNETT SHALE)",MAYFIELD,"    1H ",,,0,0,,,0,"1,249",672,"   01  "
,,,,,,,,,,,,,,,577,"   02  "
,Gas,09,238045,"NEWARK, EAST (BARNETT SHALE)","CHESBROUGH-SHAW UNIT","    5H ",,5453,23,0,,,23,0,,
,Gas,09,238047,"NEWARK, EAST (BARNETT SHALE)","SASS UNIT","    4H ",,5434,11,0,,,11,"3,276",178,"   01  "
,,,,,,,,,,,,,,,"3,098","   03  "
,Gas,09,238048,"NEWARK, EAST (BARNETT SHALE)","YOSEMITE SAM UNIT","    3H ",,,47,0,,,47,294,21,"   01  "
,,,,,,,,,,,,,,,273,"   03  "
,Gas,09,238261,"NEWARK, EAST (BARNETT SHALE)","YOSEMITE SAM UNIT","    1H ",,5479,12,103,95,"   01  ",20,"3,579",255,"   01  "
,,,,,,,,,,,,,,,"3,324","   03  "
,Gas,09,238262,"NEWARK, EAST (BARNETT SHALE)","BUBBS UNIT","    7H ",,5425,0,0,,,0,"1,080",50,"   01  "
,,,,,,,,,,,,,,,"1,030","   03  "
,Gas,09,238265,"NEWARK, EAST (BARNETT SHALE)","PRIMULA SOUTH","    2H ",,,0,0,,,0,"2,472","2,472","   02  "
,Gas,09,238280,"NEWARK, EAST (BARNETT SHALE)","PARKER UNIT","    4H ",,5404,1,0,,,1,"7,687",534,"   01  "
,,,,,,,,,,,,,,,"7,153","   03  "
,Gas,09,238299,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER SOUTH","    4H ",,,0,0,,,0,220,220,"   02  "
,Gas,09,238300,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER SOUTH","    3H ",,,0,0,,,0,"1,395","1,395","   02  "
,Gas,09,238394,"NEWARK, EAST (BARNETT SHALE)","COLONEL FLAGG UNIT","    6H ",,5474,10,0,,,10,"2,532","2,532","   03  "
,Gas,09,238586,"NEWARK, EAST (BARNETT SHALE)","LANHAM UNIT","    1H ",,5425,0,0,,,0,"5,478",255,"   01  "
,,,,,,,,,,,,,,,"5,223","   03  "
,Gas,09,238600,"NEWARK, EAST (BARNETT SHALE)","WILLIAMS-FINN UNIT","    4H ",,5506,40,5,,,45,"2,320",373,"   01  "
,,,,,,,,,,,,,,,"1,947","   03  "
