Date,scaled_Close
1996-07-30,0.041880677407189745
1996-07-31,0.03694191801238146
1996-08-01,0.041880677407189745
1996-08-02,0.04681943680199806
1996-08-05,0.041880677407189745
1996-08-06,0.04681943680199806
1996-08-07,0.05175819619680637
1996-08-08,0.04681943680199806
1996-08-09,0.05669695559161465
1996-08-12,0.05669695559161465
1996-08-13,0.05175819619680637
1996-08-14,0.05669695559161465
1996-08-15,0.05175819619680637
1996-08-16,0.05175819619680637
1996-08-19,0.05175819619680637
1996-08-20,0.05669695559161465
1996-08-21,0.05669695559161465
1996-08-22,0.061635714986422965
1996-08-23,0.06657447438123125
1996-08-26,0.061635714986422965
1996-08-27,0.06657447438123125
1996-08-28,0.06657447438123125
1996-08-29,0.06657447438123125
1996-08-30,0.05669695559161465
1996-09-03,0.06657447438123125
1996-09-04,0.061635714986422965
1996-09-05,0.061635714986422965
1996-09-06,0.06657447438123125
1996-09-09,0.06657447438123125
1996-09-10,0.061635714986422965
1996-09-11,0.06657447438123125
1996-09-12,0.07151323377603956
1996-09-13,0.07645199317084787
1996-09-16,0.06657447438123125
1996-09-17,0.07645199317084787
1996-09-18,0.07645199317084787
1996-09-19,0.07645199317084787
1996-09-20,0.08139075256565616
1996-09-23,0.08139075256565616
1996-09-24,0.08139075256565616
1996-09-25,0.08139075256565616
1996-09-26,0.07645199317084787
1996-09-27,0.07645199317084787
1996-09-30,0.07151323377603956
1996-10-01,0.07645199317084787
1996-10-02,0.07645199317084787
1996-10-03,0.08139075256565616
1996-10-04,0.08139075256565616
1996-10-07,0.08139075256565616
1996-10-08,0.08139075256565616
1996-10-09,0.08139075256565616
1996-10-10,0.08632951196046447
1996-10-11,0.07645199317084787
1996-10-14,0.08139075256565616
1996-10-15,0.08632951196046447
1996-10-16,0.08632951196046447
1996-10-17,0.08632951196046447
1996-10-18,0.08632951196046447
1996-10-21,0.09126827135527275
1996-10-22,0.09126827135527275
1996-10-23,0.08632951196046447
1996-10-24,0.08879889165786863
1996-10-25,0.08632951196046447
1996-10-28,0.08632951196046447
1996-10-29,0.08139075256565616
1996-10-30,0.08139075256565616
1996-10-31,0.08139075256565616
1996-11-01,0.08139075256565616
1996-11-04,0.08632951196046447
1996-11-05,0.08139075256565616
1996-11-06,0.08632951196046447
1996-11-07,0.08139075256565616
1996-11-08,0.08139075256565616
1996-11-11,0.08139075256565616
1996-11-12,0.08632951196046447
1996-11-13,0.08139075256565616
1996-11-14,0.08632951196046447
1996-11-15,0.08632951196046447
1996-11-18,0.08632951196046447
1996-11-19,0.09126827135527275
1996-11-20,0.08632951196046447
1996-11-21,0.09126827135527275
1996-11-22,0.09620703075008107
1996-11-25,0.09126827135527275
1996-11-26,0.09620703075008107
1996-11-27,0.09126827135527275
1996-11-29,0.08632951196046447
1996-12-02,0.09126827135527275
1996-12-03,0.09620703075008107
1996-12-04,0.09126827135527275
1996-12-05,0.10608454953969766
1996-12-06,0.10114579014488938
1996-12-09,0.09620703075008107
1996-12-10,0.10114579014488938
1996-12-11,0.09620703075008107
1996-12-12,0.09126827135527275
1996-12-13,0.09620703075008107
1996-12-16,0.09126827135527275
1996-12-17,0.09126827135527275
1996-12-18,0.09126827135527275
1996-12-19,0.09620703075008107
1996-12-20,0.09620703075008107
1996-12-23,0.09620703075008107
1996-12-24,0.10114579014488938
1996-12-26,0.09620703075008107
1996-12-27,0.08632951196046447
1996-12-30,0.08632951196046447
1996-12-31,0.09126827135527275
1997-01-02,0.08632951196046447
1997-01-03,0.09126827135527275
1997-01-06,0.08632951196046447
1997-01-07,0.08632951196046447
1997-01-08,0.08632951196046447
1997-01-09,0.09126827135527275
1997-01-10,0.09620703075008107
1997-01-13,0.09126827135527275
1997-01-14,0.09126827135527275
1997-01-15,0.09620703075008107
1997-01-16,0.09620703075008107
1997-01-17,0.09620703075008107
1997-01-20,0.09620703075008107
1997-01-21,0.10114579014488938
1997-01-22,0.09620703075008107
1997-01-23,0.09126827135527275
1997-01-24,0.09126827135527275
1997-01-27,0.09126827135527275
1997-01-28,0.09126827135527275
1997-01-29,0.09126827135527275
1997-01-30,0.08632951196046447
1997-01-31,0.09620703075008107
1997-02-03,0.09620703075008107
1997-02-04,0.09126827135527275
1997-02-05,0.08632951196046447
1997-02-06,0.08632951196046447
1997-02-07,0.08632951196046447
1997-02-10,0.08139075256565616
1997-02-11,0.08632951196046447
1997-02-12,0.09126827135527275
1997-02-13,0.09126827135527275
1997-02-14,0.08632951196046447
1997-02-18,0.08139075256565616
1997-02-19,0.09126827135527275
1997-02-20,0.08632951196046447
1997-02-21,0.09126827135527275
1997-02-24,0.08632951196046447
1997-02-25,0.08632951196046447
1997-02-26,0.08139075256565616
1997-02-27,0.08632951196046447
1997-02-28,0.08632951196046447
1997-03-03,0.08139075256565616
1997-03-04,0.08632951196046447
1997-03-05,0.08632951196046447
1997-03-06,0.08139075256565616
1997-03-07,0.08632951196046447
1997-03-10,0.08632951196046447
1997-03-11,0.08632951196046447
1997-03-12,0.08632951196046447
1997-03-13,0.09126827135527275
1997-03-14,0.09126827135527275
1997-03-17,0.08632951196046447
1997-03-18,0.08139075256565616
1997-03-19,0.08632951196046447
1997-03-20,0.08139075256565616
1997-03-21,0.08139075256565616
1997-03-24,0.08139075256565616
1997-03-25,0.08139075256565616
1997-03-26,0.08139075256565616
1997-03-27,0.08139075256565616
1997-03-31,0.07645199317084787
1997-04-01,0.08139075256565616
1997-04-02,0.07645199317084787
1997-04-03,0.08139075256565616
1997-04-04,0.08139075256565616
1997-04-07,0.08139075256565616
1997-04-08,0.08139075256565616
1997-04-09,0.08632951196046447
1997-04-10,0.08632951196046447
1997-04-11,0.09126827135527275
1997-04-14,0.08632951196046447
1997-04-15,0.08139075256565616
1997-04-16,0.08632951196046447
1997-04-17,0.08139075256565616
1997-04-18,0.08632951196046447
1997-04-21,0.08632951196046447
1997-04-22,0.08632951196046447
1997-04-23,0.08632951196046447
1997-04-24,0.09126827135527275
1997-04-25,0.08632951196046447
1997-04-28,0.08632951196046447
1997-04-29,0.07645199317084787
1997-04-30,0.08139075256565616
1997-05-01,0.08632951196046447
1997-05-02,0.08139075256565616
1997-05-05,0.08139075256565616
1997-05-06,0.08139075256565616
1997-05-07,0.08632951196046447
1997-05-08,0.08632951196046447
1997-05-09,0.08632951196046447
1997-05-12,0.08632951196046447
1997-05-13,0.08632951196046447
1997-05-14,0.08632951196046447
1997-05-15,0.08632951196046447
1997-05-16,0.08632951196046447
1997-05-19,0.09126827135527275
1997-05-20,0.09126827135527275
1997-05-21,0.09126827135527275
1997-05-22,0.08632951196046447
1997-05-23,0.08632951196046447
1997-05-27,0.09126827135527275
1997-05-28,0.08632951196046447
1997-05-29,0.09126827135527275
1997-05-30,0.08632951196046447
1997-06-02,0.09126827135527275
1997-06-03,0.09126827135527275
1997-06-04,0.08632951196046447
1997-06-05,0.09126827135527275
1997-06-06,0.09126827135527275
1997-06-09,0.08632951196046447
1997-06-10,0.08139075256565616
1997-06-11,0.08632951196046447
1997-06-12,0.08632951196046447
1997-06-13,0.08632951196046447
1997-06-16,0.08139075256565616
1997-06-17,0.08139075256565616
1997-06-18,0.08632951196046447
1997-06-19,0.08632951196046447
1997-06-20,0.09126827135527275
1997-06-23,0.09126827135527275
1997-06-24,0.09126827135527275
1997-06-25,0.08632951196046447
1997-06-26,0.08879889165786863
1997-06-27,0.078921372868252
1997-06-30,0.078921372868252
1997-07-01,0.078921372868252
1997-07-02,0.08139075256565616
1997-07-03,0.08386013226306031
1997-07-07,0.078921372868252
1997-07-08,0.08632951196046447
1997-07-09,0.08632951196046447
1997-07-10,0.08879889165786863
1997-07-11,0.08879889165786863
1997-07-14,0.08879889165786863
1997-07-15,0.08632951196046447
1997-07-16,0.08632951196046447
1997-07-17,0.08386013226306031
1997-07-18,0.08632951196046447
1997-07-21,0.08632951196046447
1997-07-22,0.08632951196046447
1997-07-23,0.08632951196046447
1997-07-24,0.08879889165786863
1997-07-25,0.09126827135527275
1997-07-28,0.09126827135527275
1997-07-29,0.09126827135527275
1997-07-30,0.08879889165786863
1997-07-31,0.09126827135527275
1997-08-01,0.09126827135527275
1997-08-04,0.08879889165786863
1997-08-05,0.09126827135527275
1997-08-06,0.1036151698422935
1997-08-07,0.12337020742152673
1997-08-08,0.1258395871189309
1997-08-11,0.13077834651373915
1997-08-12,0.12090082772412257
1997-08-13,0.11349268863191013
1997-08-14,0.10855392923710182
1997-08-15,0.11102330893450597
1997-08-18,0.10114579014488938
1997-08-19,0.10855392923710182
1997-08-20,0.10855392923710182
1997-08-21,0.10855392923710182
1997-08-22,0.10608454953969766
1997-08-25,0.11102330893450597
1997-08-26,0.11102330893450597
1997-08-27,0.10608454953969766
1997-08-28,0.10114579014488938
1997-08-29,0.09373765105267691
1997-09-02,0.09373765105267691
1997-09-03,0.09620703075008107
1997-09-04,0.09867641044748522
1997-09-05,0.10608454953969766
1997-09-08,0.10855392923710182
1997-09-09,0.10608454953969766
1997-09-10,0.11102330893450597
1997-09-11,0.10855392923710182
1997-09-12,0.10855392923710182
1997-09-15,0.11596206832931426
1997-09-16,0.11596206832931426
1997-09-17,0.11843144802671841
1997-09-18,0.11596206832931426
1997-09-19,0.11596206832931426
1997-09-22,0.11596206832931426
1997-09-23,0.11349268863191013
1997-09-24,0.11596206832931426
1997-09-25,0.12830896681633502
1997-09-26,0.1258395871189309
1997-09-29,0.12090082772412257
1997-09-30,0.12090082772412257
1997-10-01,0.11349268863191013
1997-10-02,0.11843144802671841
1997-10-03,0.11596206832931426
1997-10-06,0.11596206832931426
1997-10-07,0.11843144802671841
1997-10-08,0.11843144802671841
1997-10-09,0.11843144802671841
1997-10-10,0.12090082772412257
1997-10-13,0.12830896681633502
1997-10-14,0.12337020742152673
1997-10-15,0.12090082772412257
1997-10-16,0.12090082772412257
1997-10-17,0.12090082772412257
1997-10-20,0.11843144802671841
1997-10-21,0.1258395871189309
1997-10-22,0.13077834651373915
1997-10-23,0.13077834651373915
1997-10-24,0.12830896681633502
1997-10-27,0.13324772621114334
1997-10-28,0.13818648560595165
1997-10-29,0.1258395871189309
1997-10-30,0.12337020742152673
1997-10-31,0.1258395871189309
1997-11-03,0.1258395871189309
1997-11-04,0.1258395871189309
1997-11-05,0.12090082772412257
1997-11-06,0.12090082772412257
1997-11-07,0.11596206832931426
1997-11-10,0.12090082772412257
1997-11-11,0.11596206832931426
1997-11-12,0.11843144802671841
1997-11-13,0.11596206832931426
1997-11-14,0.11596206832931426
1997-11-17,0.12090082772412257
1997-11-18,0.12090082772412257
1997-11-19,0.11102330893450597
1997-11-20,0.11102330893450597
1997-11-21,0.11349268863191013
1997-11-24,0.11102330893450597
1997-11-25,0.10608454953969766
1997-11-26,0.10608454953969766
1997-11-28,0.10114579014488938
1997-12-01,0.10114579014488938
1997-12-02,0.10114579014488938
1997-12-03,0.10114579014488938
1997-12-04,0.10855392923710182
1997-12-05,0.10608454953969766
1997-12-08,0.1036151698422935
1997-12-09,0.09620703075008107
1997-12-10,0.09373765105267691
1997-12-11,0.09373765105267691
1997-12-12,0.08632951196046447
1997-12-15,0.08632951196046447
1997-12-16,0.08879889165786863
1997-12-17,0.08386013226306031
1997-12-18,0.08879889165786863
1997-12-19,0.08139075256565616
1997-12-22,0.078921372868252
1997-12-23,0.07645199317084787
1997-12-24,0.08139075256565616
1997-12-26,0.09126827135527275
1997-12-29,0.09126827135527275
1997-12-30,0.08386013226306031
1997-12-31,0.08386013226306031
1998-01-02,0.08386013226306031
1998-01-05,0.08879889165786863
1998-01-06,0.08386013226306031
1998-01-07,0.08879889165786863
1998-01-08,0.08632951196046447
1998-01-09,0.08632951196046447
1998-01-12,0.09126827135527275
1998-01-13,0.09126827135527275
1998-01-14,0.09620703075008107
1998-01-15,0.09373765105267691
1998-01-16,0.09373765105267691
1998-01-20,0.1036151698422935
1998-01-21,0.10608454953969766
1998-01-22,0.10114579014488938
1998-01-23,0.09620703075008107
1998-01-26,0.10608454953969766
1998-01-27,0.09867641044748522
1998-01-28,0.09867641044748522
1998-01-29,0.11349268863191013
1998-01-30,0.11349268863191013
1998-02-02,0.11596206832931426
1998-02-03,0.11596206832931426
1998-02-04,0.11349268863191013
1998-02-05,0.11843144802671841
1998-02-06,0.11596206832931426
1998-02-09,0.11349268863191013
1998-02-10,0.11349268863191013
1998-02-11,0.11843144802671841
1998-02-12,0.11596206832931426
1998-02-13,0.11102330893450597
1998-02-17,0.11349268863191013
1998-02-18,0.10608454953969766
1998-02-19,0.10608454953969766
1998-02-20,0.10855392923710182
1998-02-23,0.1036151698422935
1998-02-24,0.10114579014488938
1998-02-25,0.09620703075008107
1998-02-26,0.09620703075008107
1998-02-27,0.09620703075008107
1998-03-02,0.09867641044748522
1998-03-03,0.10114579014488938
1998-03-04,0.09867641044748522
1998-03-05,0.09867641044748522
1998-03-06,0.10608454953969766
1998-03-09,0.10855392923710182
1998-03-10,0.10114579014488938
1998-03-11,0.09867641044748522
1998-03-12,0.09373765105267691
1998-03-13,0.09373765105267691
1998-03-16,0.08879889165786863
1998-03-17,0.09126827135527275
1998-03-18,0.09620703075008107
1998-03-19,0.09867641044748522
1998-03-20,0.09620703075008107
1998-03-23,0.09620703075008107
1998-03-24,0.10608454953969766
1998-03-25,0.10114579014488938
1998-03-26,0.1036151698422935
1998-03-27,0.10114579014488938
1998-03-30,0.09867641044748522
1998-03-31,0.10114579014488938
1998-04-01,0.09620703075008107
1998-04-02,0.09373765105267691
1998-04-03,0.09620703075008107
1998-04-06,0.09373765105267691
1998-04-07,0.09620703075008107
1998-04-08,0.09373765105267691
1998-04-09,0.10114579014488938
1998-04-13,0.09620703075008107
1998-04-14,0.10114579014488938
1998-04-15,0.09373765105267691
1998-04-16,0.09620703075008107
1998-04-17,0.09620703075008107
1998-04-20,0.09867641044748522
1998-04-21,0.09620703075008107
1998-04-22,0.09867641044748522
1998-04-23,0.09867641044748522
1998-04-24,0.10114579014488938
1998-04-27,0.10114579014488938
1998-04-28,0.09867641044748522
1998-04-29,0.09867641044748522
1998-04-30,0.09867641044748522
1998-05-01,0.09867641044748522
1998-05-04,0.09620703075008107
1998-05-05,0.10114579014488938
1998-05-06,0.10114579014488938
1998-05-07,0.09867641044748522
1998-05-08,0.10114579014488938
1998-05-11,0.10114579014488938
1998-05-12,0.10114579014488938
1998-05-13,0.10114579014488938
1998-05-14,0.10114579014488938
1998-05-15,0.10114579014488938
1998-05-18,0.09867641044748522
1998-05-19,0.09867641044748522
1998-05-20,0.09867641044748522
1998-05-21,0.09620703075008107
1998-05-22,0.09620703075008107
1998-05-26,0.09620703075008107
1998-05-27,0.08632951196046447
1998-05-28,0.09126827135527275
1998-05-29,0.08879889165786863
1998-06-01,0.08879889165786863
1998-06-02,0.09126827135527275
1998-06-03,0.08632951196046447
1998-06-04,0.08386013226306031
1998-06-05,0.08386013226306031
1998-06-08,0.08632951196046447
1998-06-09,0.08632951196046447
1998-06-10,0.08632951196046447
1998-06-11,0.08879889165786863
1998-06-12,0.08879889165786863
1998-06-15,0.08386013226306031
1998-06-16,0.08139075256565616
1998-06-17,0.08139075256565616
1998-06-18,0.08386013226306031
1998-06-19,0.08632951196046447
1998-06-22,0.08139075256565616
1998-06-23,0.08386013226306031
1998-06-24,0.08386013226306031
1998-06-25,0.08386013226306031
1998-06-26,0.08632951196046447
1998-06-29,0.08139075256565616
1998-06-30,0.078921372868252
1998-07-01,0.078921372868252
1998-07-02,0.08879889165786863
1998-07-06,0.078921372868252
1998-07-07,0.078921372868252
1998-07-08,0.078921372868252
1998-07-09,0.07645199317084787
1998-07-10,0.078921372868252
1998-07-13,0.07151323377603956
1998-07-14,0.07398261347344372
1998-07-15,0.07398261347344372
1998-07-16,0.07398261347344372
1998-07-17,0.07398261347344372
1998-07-20,0.07151323377603956
1998-07-21,0.07398261347344372
1998-07-22,0.07398261347344372
1998-07-23,0.07398261347344372
1998-07-24,0.07151323377603956
1998-07-27,0.07398261347344372
1998-07-28,0.07398261347344372
1998-07-29,0.07645199317084787
1998-07-30,0.07645199317084787
1998-07-31,0.07151323377603956
1998-08-03,0.07151323377603956
1998-08-04,0.07151323377603956
1998-08-05,0.07151323377603956
1998-08-06,0.07398261347344372
1998-08-07,0.07151323377603956
1998-08-10,0.0690438540786354
1998-08-11,0.06657447438123125
1998-08-12,0.06410509468382712
1998-08-13,0.06410509468382712
1998-08-14,0.07151323377603956
1998-08-17,0.07645199317084787
1998-08-18,0.07645199317084787
1998-08-19,0.07151323377603956
1998-08-20,0.06657447438123125
1998-08-21,0.06410509468382712
1998-08-24,0.061635714986422965
1998-08-25,0.061635714986422965
1998-08-26,0.061635714986422965
1998-08-27,0.0690438540786354
1998-08-28,0.061635714986422965
1998-08-31,0.061635714986422965
1998-09-01,0.06410509468382712
1998-09-02,0.061635714986422965
1998-09-03,0.07398261347344372
1998-09-04,0.07151323377603956
1998-09-08,0.07151323377603956
1998-09-09,0.0690438540786354
1998-09-10,0.0690438540786354
1998-09-11,0.07151323377603956
1998-09-14,0.07151323377603956
1998-09-15,0.07151323377603956
1998-09-16,0.07151323377603956
1998-09-17,0.07151323377603956
1998-09-18,0.07151323377603956
1998-09-21,0.07151323377603956
1998-09-22,0.07151323377603956
1998-09-23,0.07151323377603956
1998-09-24,0.07151323377603956
1998-09-25,0.07398261347344372
1998-09-28,0.07151323377603956
1998-09-29,0.07151323377603956
1998-09-30,0.07151323377603956
1998-10-01,0.07151323377603956
1998-10-02,0.07151323377603956
1998-10-05,0.0690438540786354
1998-10-06,0.0690438540786354
1998-10-07,0.0690438540786354
1998-10-08,0.07151323377603956
1998-10-09,0.0690438540786354
1998-10-12,0.0690438540786354
1998-10-13,0.0690438540786354
1998-10-14,0.0690438540786354
1998-10-15,0.0690438540786354
1998-10-16,0.07398261347344372
1998-10-19,0.07645199317084787
1998-10-20,0.07398261347344372
1998-10-21,0.07645199317084787
1998-10-22,0.07645199317084787
1998-10-23,0.07151323377603956
1998-10-26,0.07151323377603956
1998-10-27,0.0690438540786354
1998-10-28,0.0690438540786354
1998-10-29,0.0690438540786354
1998-10-30,0.0690438540786354
1998-11-02,0.0690438540786354
1998-11-03,0.0690438540786354
1998-11-04,0.0690438540786354
1998-11-05,0.0690438540786354
1998-11-06,0.07151323377603956
1998-11-09,0.07151323377603956
1998-11-10,0.07151323377603956
1998-11-11,0.07151323377603956
1998-11-12,0.07151323377603956
1998-11-13,0.07151323377603956
1998-11-16,0.07398261347344372
1998-11-17,0.07151323377603956
1998-11-18,0.07398261347344372
1998-11-19,0.07398261347344372
1998-11-20,0.07151323377603956
1998-11-23,0.07151323377603956
1998-11-24,0.07151323377603956
1998-11-25,0.0690438540786354
1998-11-27,0.0690438540786354
1998-11-30,0.0690438540786354
1998-12-01,0.0690438540786354
1998-12-02,0.0690438540786354
1998-12-03,0.0690438540786354
1998-12-04,0.0690438540786354
1998-12-07,0.0690438540786354
1998-12-08,0.06657447438123125
1998-12-09,0.06657447438123125
1998-12-10,0.06657447438123125
1998-12-11,0.05916633528901881
1998-12-14,0.061635714986422965
1998-12-15,0.05175819619680637
1998-12-16,0.061635714986422965
1998-12-17,0.061635714986422965
1998-12-18,0.06410509468382712
1998-12-21,0.061635714986422965
1998-12-22,0.05669695559161465
1998-12-23,0.07151323377603956
1998-12-24,0.07151323377603956
1998-12-28,0.0690438540786354
1998-12-29,0.0690438540786354
1998-12-30,0.07151323377603956
1998-12-31,0.0690438540786354
1999-01-04,0.07151323377603956
1999-01-05,0.07151323377603956
1999-01-06,0.07151323377603956
1999-01-07,0.07151323377603956
1999-01-08,0.07151323377603956
1999-01-11,0.07151323377603956
1999-01-12,0.07151323377603956
1999-01-13,0.07398261347344372
1999-01-14,0.07151323377603956
1999-01-15,0.0690438540786354
1999-01-19,0.07151323377603956
1999-01-20,0.0690438540786354
1999-01-21,0.07151323377603956
1999-01-22,0.0690438540786354
1999-01-25,0.061635714986422965
1999-01-26,0.07151323377603956
1999-01-27,0.07151323377603956
1999-01-28,0.07151323377603956
1999-01-29,0.07151323377603956
1999-02-01,0.0690438540786354
1999-02-02,0.06657447438123125
1999-02-03,0.0690438540786354
1999-02-04,0.06657447438123125
1999-02-05,0.07151323377603956
1999-02-08,0.07398261347344372
1999-02-09,0.07151323377603956
1999-02-10,0.07151323377603956
1999-02-11,0.07151323377603956
1999-02-12,0.07151323377603956
1999-02-16,0.07151323377603956
1999-02-17,0.07151323377603956
1999-02-18,0.0690438540786354
1999-02-19,0.07151323377603956
1999-02-22,0.0690438540786354
1999-02-23,0.07151323377603956
1999-02-24,0.07151323377603956
1999-02-25,0.0690438540786354
1999-02-26,0.0690438540786354
1999-03-01,0.06657447438123125
1999-03-02,0.06657447438123125
1999-03-03,0.061635714986422965
1999-03-04,0.07151323377603956
1999-03-05,0.07151323377603956
1999-03-08,0.07151323377603956
1999-03-09,0.07151323377603956
1999-03-10,0.07151323377603956
1999-03-11,0.07151323377603956
1999-03-12,0.07151323377603956
1999-03-15,0.07151323377603956
1999-03-16,0.07151323377603956
1999-03-17,0.07151323377603956
1999-03-18,0.07398261347344372
1999-03-19,0.07398261347344372
1999-03-22,0.078921372868252
1999-03-23,0.08632951196046447
1999-03-24,0.078921372868252
1999-03-25,0.078921372868252
1999-03-26,0.078921372868252
1999-03-29,0.078921372868252
1999-03-30,0.08139075256565616
1999-03-31,0.09126827135527275
1999-04-01,0.09373765105267691
1999-04-05,0.09126827135527275
1999-04-06,0.08632951196046447
1999-04-07,0.08879889165786863
1999-04-08,0.08386013226306031
1999-04-09,0.08139075256565616
1999-04-12,0.08139075256565616
1999-04-13,0.08386013226306031
1999-04-14,0.08386013226306031
1999-04-15,0.08632951196046447
1999-04-16,0.08632951196046447
1999-04-19,0.08632951196046447
1999-04-20,0.078921372868252
1999-04-21,0.08879889165786863
1999-04-22,0.078921372868252
1999-04-23,0.08139075256565616
1999-04-26,0.08139075256565616
1999-04-27,0.07645199317084787
1999-04-28,0.08386013226306031
1999-04-29,0.08386013226306031
1999-04-30,0.08632951196046447
1999-05-03,0.09126827135527275
1999-05-04,0.09126827135527275
1999-05-05,0.09126827135527275
1999-05-06,0.078921372868252
1999-05-07,0.07151323377603956
1999-05-10,0.07151323377603956
1999-05-11,0.07398261347344372
1999-05-12,0.07398261347344372
1999-05-13,0.07151323377603956
1999-05-14,0.07151323377603956
1999-05-17,0.07151323377603956
1999-05-18,0.07398261347344372
1999-05-19,0.07151323377603956
1999-05-20,0.07398261347344372
1999-05-21,0.07398261347344372
1999-05-24,0.07398261347344372
1999-05-25,0.07151323377603956
1999-05-26,0.07645199317084787
1999-05-27,0.08139075256565616
1999-05-28,0.07645199317084787
1999-06-01,0.07151323377603956
1999-06-02,0.07645199317084787
1999-06-03,0.0690438540786354
1999-06-04,0.07151323377603956
1999-06-07,0.07151323377603956
1999-06-08,0.0690438540786354
1999-06-09,0.07645199317084787
1999-06-10,0.0690438540786354
1999-06-11,0.08139075256565616
1999-06-14,0.07398261347344372
1999-06-15,0.078921372868252
1999-06-16,0.0690438540786354
1999-06-17,0.07645199317084787
1999-06-18,0.07151323377603956
